id_annonce,site,prix,surface,prix_m2,type,description,code_postal,ville,latitude,longitude,url,quartier,type_local,dist_vice_sex-shop,nb_vice_sex-shop_500m,dist_vice_bar,nb_vice_bar_500m,dist_vice_tabac,nb_vice_tabac_500m,dist_vice_cbd_shop,nb_vice_cbd_shop_500m,dist_gentrification_épicerie_fine,nb_gentrification_épicerie_fine_500m,dist_gentrification_atelier_vélo,nb_gentrification_atelier_vélo_500m,dist_nuisance_aire_de_jeux,nb_nuisance_aire_de_jeux_500m,dist_nuisance_discothèque,nb_nuisance_discothèque_500m,dist_superstition_pompes_funèbres,nb_superstition_pompes_funèbres_500m,dist_gentrification_salle_sport,nb_gentrification_salle_sport_500m,dist_vice_kebab,nb_vice_kebab_500m,dist_gentrification_crèche,nb_gentrification_crèche_500m,dist_nuisance_école,nb_nuisance_école_500m,dist_vice_casino,nb_vice_casino_500m,dist_gentrification_yoga,nb_gentrification_yoga_500m,dist_gentrification_fleuriste,nb_gentrification_fleuriste_500m,dist_nuisance_station_service,nb_nuisance_station_service_500m,dist_gentrification_torréfacteur,nb_gentrification_torréfacteur_500m,dist_nuisance_salle_de_concert,nb_nuisance_salle_de_concert_500m,dist_superstition_cimetière,nb_superstition_cimetière_500m
1053,SeLoger,628.0,18.0,34.89,Appartement,"1 pièce - 18 m², Étage 4/5",69000,Lyon,45.753151946915615,4.82428886217423,https://www.seloger.com/annonces/locations/appartement/lyon-69/260892509.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Grand Lyon / Autre,Studio/T1,1315.0,0,246.0,12,325.0,3,390.0,2,170.0,4,226.0,2,184.0,7,391.0,1,414.0,1,177.0,5,296.0,2,212.0,1,119.0,14,4151.0,0,287.0,1,212.0,4,1775.0,0,460.0,2,2083.0,0,1248.0,0
1054,SeLoger,964.0,54.0,17.85,Appartement,"2 pièce - 1 chambre - s, , 54 m², étage",69003,Lyon,45.74500490454585,4.889213819417975,https://www.seloger.com/annonces/locations/appartement/lyon-69/260789623.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Montchat,T2,3098.0,0,625.0,0,777.0,0,3455.0,0,600.0,0,971.0,0,51.0,3,2809.0,0,448.0,1,609.0,0,821.0,0,961.0,0,409.0,4,5247.0,0,3375.0,0,603.0,0,1742.0,0,1507.0,0,5073.0,0,2665.0,0
1055,SeLoger,684.0,50.3,13.6,Appartement,"2 pièce - 1 chambre - s, , 50,3 m², étage",69009,Lyon,45.77593549094926,4.788766839289005,https://www.seloger.com/annonces/locations/appartement/lyon-69/260684581.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Vaise / Valmy,T2,3496.0,0,979.0,0,494.0,1,1368.0,0,1399.0,0,1167.0,0,420.0,1,1846.0,0,1594.0,0,617.0,0,1195.0,0,2102.0,0,525.0,0,5059.0,0,1430.0,0,1299.0,0,438.0,1,1430.0,0,3482.0,0,2307.0,0
1056,SeLoger,3490.0,250.0,13.96,Maison,"6 pièce - 4 chambre - Maison s, s, 250 m², 1 000 m² de terrain",69000,Lyon,45.77364725645483,4.849232573563897,https://www.seloger.com/annonces/locations/maison/saint-cyr-au-mont-d-or-69/ouest/258575495.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,Grand Lyon / Autre,Grand (T4+),1335.0,0,406.0,4,494.0,1,753.0,0,476.0,3,442.0,1,218.0,3,1031.0,0,692.0,0,442.0,2,560.0,0,968.0,0,183.0,10,1265.0,0,442.0,1,539.0,0,1721.0,0,506.0,0,1078.0,0,2544.0,0
1057,SeLoger,910.0,31.0,29.35,Appartement,"1 pièce - 31 m², étage",69007,Lyon,45.74824697803827,4.836579268054484,https://www.seloger.com/annonces/locations/appartement/lyon-69/260638339.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Guillotière / Jean Macé,Studio/T1,1649.0,0,143.0,9,151.0,3,690.0,0,219.0,1,589.0,0,152.0,2,416.0,2,159.0,1,247.0,1,209.0,4,485.0,1,87.0,8,4249.0,0,247.0,1,122.0,2,1438.0,0,696.0,0,2529.0,0,1049.0,0
1058,SeLoger,602.0,30.9,19.48,Appartement,"1 pièce - 30,9 m², Étage 1/2",69008,Lyon,45.7233685937603,4.879506234335607,https://www.seloger.com/annonces/locations/appartement/lyon-69/260145367.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Monplaisir / Bachut,Studio/T1,4461.0,0,335.0,1,885.0,0,4252.0,0,2609.0,0,219.0,1,205.0,1,1826.0,0,1196.0,0,1023.0,0,344.0,1,1821.0,0,277.0,4,7134.0,0,3567.0,0,1075.0,0,1919.0,0,2449.0,0,6317.0,0,2467.0,0
1059,SeLoger,1100.0,62.9,17.49,Appartement,"2 pièce - 1 chambre - s, , 62,9 m², Étage 4/6",69006,Lyon,45.76747120235252,4.843819276579284,https://www.seloger.com/annonces/locations/appartement/lyon-69/260060603.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Brotteaux / Foch,T2,880.0,0,72.0,12,150.0,3,150.0,3,71.0,11,93.0,11,159.0,13,617.0,0,1020.0,0,242.0,7,194.0,1,1104.0,0,75.0,15,2044.0,0,71.0,2,92.0,6,1606.0,0,59.0,2,755.0,0,2426.0,0
1060,SeLoger,613.0,60.0,10.22,Appartement,"4 pièce - 3 chambre - s, s, 60 m², étage",69007,Lyon,45.744011690028486,4.833163085129612,https://www.seloger.com/annonces/locations/appartement/lyon-7eme-69/la-guillotiere-sud/259512529.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Guillotière / Jean Macé,Grand (T4+),2106.0,0,313.0,2,441.0,1,1006.0,0,578.0,0,1024.0,0,170.0,2,573.0,0,600.0,0,122.0,1,402.0,2,896.0,0,265.0,5,4779.0,0,122.0,1,471.0,1,1039.0,0,1001.0,0,2985.0,0,916.0,0
1061,SeLoger,1390.0,82.8,16.79,Appartement,"3 pièce - 2 chambre - s, s, 82,8 m², Étage 5/6",69007,Lyon,45.73092124670509,4.841187396101947,https://www.seloger.com/annonces/locations/appartement/lyon-69/260812441.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Gerland,T3,3392.0,0,573.0,0,356.0,1,2575.0,0,900.0,0,492.0,1,381.0,2,1250.0,0,1489.0,0,451.0,1,622.0,0,917.0,0,195.0,2,6053.0,0,1617.0,0,632.0,0,462.0,2,2500.0,0,4485.0,0,1050.0,0
1062,SeLoger,790.0,18.0,43.89,Appartement,"1 pièce - 18 m², étage",69003,Lyon,45.76259552260101,4.849366860759139,https://www.seloger.com/annonces/locations/appartement/lyon-69/260757611.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Part-Dieu / Villette,Studio/T1,561.0,0,222.0,8,513.0,0,198.0,3,303.0,1,364.0,6,144.0,5,913.0,0,749.0,0,44.0,11,242.0,2,658.0,0,156.0,16,2478.0,0,44.0,3,98.0,7,943.0,0,439.0,2,1430.0,0,2285.0,0
1063,SeLoger,1160.0,69.1,16.79,Appartement,"3 pièce - 2 chambre - s, s, 69,1 m², étage",69008,Lyon,45.73110482637721,4.8635619868182545,https://www.seloger.com/annonces/locations/appartement/lyon-69/260914825.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D7&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Monplaisir / Bachut,T3,3251.0,0,303.0,1,210.0,2,2859.0,0,1573.0,0,691.0,0,80.0,6,365.0,1,1049.0,0,750.0,0,353.0,1,714.0,0,171.0,7,6024.0,0,2084.0,0,333.0,1,874.0,0,1549.0,0,4960.0,0,986.0,0
1064,SeLoger,730.0,17.0,42.94,Appartement,"1 pièce - 17 m², étage",69000,Lyon,45.766338800048935,4.818880373403014,https://www.seloger.com/annonces/locations/appartement/lyon-69/259947099.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Grand Lyon / Autre,Studio/T1,1023.0,0,32.0,5,778.0,0,1015.0,0,85.0,1,465.0,1,221.0,4,603.0,0,771.0,0,454.0,1,772.0,0,945.0,0,227.0,2,3332.0,0,454.0,1,731.0,0,1132.0,0,1164.0,0,1210.0,0,663.0,0
1065,SeLoger,490.0,18.0,27.22,Appartement,"1 pièce - 18 m², RDC",69009,Lyon,45.79359194819818,4.820070425768577,https://www.seloger.com/258968375/detail.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Vaise / Valmy,Studio/T1,2834.0,0,821.0,0,950.0,0,2033.0,0,1783.0,0,1004.0,0,195.0,2,2601.0,0,1027.0,0,1742.0,0,1047.0,0,694.0,0,239.0,3,2719.0,0,1742.0,0,871.0,0,1534.0,0,2111.0,0,2721.0,0,992.0,0
1066,SeLoger,1750.0,62.9,27.82,Appartement,"3 pièce - 2 chambre - s, s, 62,9 m², Étage 7/7",69006,Lyon,45.767121865264194,4.857672742181799,https://www.seloger.com/annonces/locations/appartement/lyon-69/260587601.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Brotteaux / Foch,T3,836.0,0,51.0,13,237.0,3,117.0,2,358.0,4,348.0,1,11.0,5,179.0,2,333.0,1,114.0,8,225.0,4,1235.0,0,181.0,14,1997.0,0,367.0,1,196.0,3,1457.0,0,434.0,1,1762.0,0,2755.0,0
1067,SeLoger,1310.0,58.8,22.28,Appartement,"3 pièce - 2 chambre - s, s, 58,8 m², Étage 1/7",69006,Lyon,45.775597743683065,4.847001993090818,https://www.seloger.com/annonces/locations/appartement/lyon-69/259902313.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Brotteaux / Foch,T3,1269.0,0,379.0,1,319.0,1,1023.0,0,666.0,0,632.0,0,385.0,2,999.0,0,962.0,0,565.0,0,834.0,0,694.0,0,210.0,5,1112.0,0,636.0,0,816.0,0,1492.0,0,760.0,0,996.0,0,2306.0,0
1068,SeLoger,1130.0,73.0,15.48,Appartement,"2 pièce - 1 chambre - s, , 73 m², Étage 4/5",69001,Lyon,45.76720084876587,4.821690374258083,https://www.seloger.com/annonces/locations/appartement/lyon-69/260095661.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Terreaux / Hotel de Ville,T2,811.0,0,29.0,15,606.0,0,789.0,0,164.0,1,236.0,5,164.0,5,376.0,1,995.0,0,225.0,2,538.0,0,1117.0,0,280.0,12,3102.0,0,225.0,1,687.0,0,1024.0,0,1009.0,0,972.0,0,879.0,0
1069,SeLoger,589.0,14.0,42.07,Studio,"4 pièce - 3 chambre - Studio s, s, 14 m², étage",69000,Lyon,45.76845375510135,4.851891336244836,https://www.seloger.com/annonces/locations/appartement/villeurbanne-69/la-doua/254384003.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,Grand Lyon / Autre,Grand (T4+),1002.0,0,72.0,15,130.0,3,340.0,2,83.0,10,370.0,2,76.0,5,610.0,0,394.0,1,189.0,7,94.0,2,1287.0,0,125.0,22,1814.0,0,383.0,2,175.0,2,1557.0,0,145.0,3,1290.0,0,2904.0,0
1070,SeLoger,1058.0,81.0,13.06,Appartement,"3 pièce - 2 chambre - s, s, 81 m², étage",69001,Lyon,45.76786748736444,4.822165068573572,https://www.seloger.com/annonces/locations/appartement/lyon-69/260089259.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Terreaux / Hotel de Ville,T3,780.0,0,91.0,19,612.0,0,751.0,0,240.0,2,210.0,5,166.0,6,345.0,1,1072.0,0,200.0,2,492.0,1,1192.0,0,202.0,15,3027.0,0,200.0,1,614.0,0,953.0,0,1012.0,0,909.0,0,958.0,0
1071,SeLoger,835.0,45.4,18.39,Appartement,"2 pièce - 1 chambre - s, , 45,4 m², étage",69003,Lyon,45.75034224687465,4.879398305698526,https://www.seloger.com/annonces/locations/appartement/lyon-69/260032795.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Montchat,T2,2140.0,0,240.0,3,242.0,1,2535.0,0,326.0,1,1046.0,0,146.0,7,2351.0,0,750.0,0,380.0,1,811.0,0,844.0,0,114.0,7,4348.0,0,2542.0,0,574.0,0,1022.0,0,999.0,0,4109.0,0,2094.0,0
1072,SeLoger,861.0,31.2,27.6,Appartement,"3 pièce - 2 chambre - s, s, 31,2 m², Étage 4/4",69003,Lyon,45.74957517904587,4.881636410406174,https://www.seloger.com/annonces/locations/appartement/lyon-3eme-69/sans-souci-dauphine/259576803.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Montchat,T3,2333.0,0,147.0,4,175.0,1,2726.0,0,234.0,3,922.0,0,274.0,9,2530.0,0,704.0,0,227.0,1,889.0,0,740.0,0,271.0,8,4507.0,0,2730.0,0,405.0,1,1165.0,0,1086.0,0,4300.0,0,2221.0,0
1073,SeLoger,940.0,46.7,20.13,Appartement,"2 pièce - 1 chambre - s, , 46,7 m², Étage 5/6",69009,Lyon,45.7732728187174,4.809996422024753,https://www.seloger.com/annonces/locations/appartement/lyon-69/260271023.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Vaise / Valmy,T2,1824.0,0,29.0,5,50.0,3,225.0,2,302.0,1,153.0,1,304.0,6,280.0,1,1267.0,0,250.0,3,351.0,2,710.0,0,227.0,5,3554.0,0,250.0,2,142.0,5,825.0,0,260.0,1,1809.0,0,1215.0,0
1074,SeLoger,950.0,56.0,16.96,Appartement,"3 pièce - 2 chambre - s, s, 56 m², étage",69008,Lyon,45.72707202346085,4.8691029139689315,https://www.seloger.com/annonces/locations/appartement/lyon-69/260140899.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Monplaisir / Bachut,T3,3790.0,0,684.0,0,587.0,0,3460.0,0,2010.0,0,691.0,0,433.0,1,920.0,0,951.0,0,582.0,0,880.0,0,1132.0,0,359.0,5,6538.0,0,2705.0,0,315.0,1,1273.0,0,1920.0,0,5554.0,0,1606.0,0
1075,SeLoger,780.0,48.0,16.25,Appartement,"2 pièce - 1 chambre - s, , 48 m², étage",69003,Lyon,45.74476319551288,4.8805644557311725,https://www.seloger.com/annonces/locations/appartement/lyon-69/260919221.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Montchat,T2,2571.0,0,364.0,2,194.0,2,2828.0,0,312.0,1,1023.0,0,411.0,2,2258.0,0,202.0,4,342.0,1,576.0,0,1193.0,0,379.0,1,4942.0,0,2704.0,0,526.0,0,1088.0,0,835.0,0,4558.0,0,2007.0,0
1076,SeLoger,1060.0,33.2,31.93,Appartement,"2 pièce - 1 chambre - s, , 33,2 m², étage",69002,Lyon,45.75312775321915,4.829183543909526,https://www.seloger.com/annonces/locations/appartement/lyon-2eme-69/cordeliers-celestins-bourse/260914821.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Ainay,T2,1149.0,0,110.0,13,88.0,3,37.0,2,90.0,7,242.0,3,261.0,16,549.0,0,528.0,0,48.0,7,161.0,2,588.0,0,112.0,14,3964.0,0,152.0,2,68.0,5,1817.0,0,104.0,2,1995.0,0,1526.0,0
1077,SeLoger,787.0,45.9,17.15,Appartement,"2 pièce - 1 chambre - s, , 45,9 m², étage",69003,Lyon,45.757019486851526,4.853499324488634,https://www.seloger.com/annonces/locations/appartement/lyon-69/260836549.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Part-Dieu / Villette,T2,339.0,1,33.0,7,493.0,1,639.0,0,434.0,3,126.0,5,143.0,7,1155.0,0,766.0,0,360.0,3,500.0,1,153.0,1,76.0,7,3085.0,0,419.0,1,456.0,2,289.0,1,491.0,1,2099.0,0,1627.0,0
1078,SeLoger,1054.0,64.0,16.47,Appartement,"3 pièce - 2 chambre - s, s, 64 m², étage",69008,Lyon,45.738619888718524,4.8712083193472315,https://www.seloger.com/annonces/locations/appartement/lyon-69/260295573.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Monplaisir / Bachut,T3,2655.0,0,250.0,2,485.0,1,2559.0,0,797.0,0,115.0,1,257.0,2,1261.0,0,664.0,0,249.0,1,247.0,3,383.0,1,138.0,12,5326.0,0,2106.0,0,306.0,1,287.0,1,644.0,0,4555.0,0,1202.0,0
1079,SeLoger,1025.0,70.0,14.64,Appartement,"2 pièce - 1 chambre - s, , 70 m², Étage 4/4",69002,Lyon,45.75141184543839,4.828129555989135,https://www.seloger.com/annonces/locations/appartement/lyon-69/260189987.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Ainay,T2,1356.0,0,38.0,12,131.0,3,244.0,2,127.0,6,350.0,2,68.0,6,362.0,1,592.0,0,93.0,6,47.0,2,524.0,0,187.0,11,4171.0,0,93.0,2,146.0,5,1614.0,0,238.0,2,2196.0,0,1593.0,0
1080,SeLoger,860.0,53.0,16.23,Appartement,"2 pièce - 1 chambre - s, , 53 m², étage",69007,Lyon,45.73774423162967,4.8360434734783215,https://www.seloger.com/annonces/locations/appartement/lyon-7eme-69/jean-mace/258877567.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,Guillotière / Jean Macé,T2,2808.0,0,349.0,4,228.0,1,1735.0,0,983.0,0,400.0,1,90.0,9,1049.0,0,1280.0,0,425.0,3,288.0,1,945.0,0,167.0,10,5386.0,0,821.0,0,211.0,1,408.0,2,1731.0,0,3689.0,0,650.0,0
1081,SeLoger,995.0,52.9,18.81,Appartement,"2 pièce - 1 chambre - s, , 52,9 m², RDC/6",69006,Lyon,45.774110866844424,4.855712801649874,https://www.seloger.com/annonces/locations/appartement/lyon-69/259954741.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Brotteaux / Foch,T2,1594.0,0,489.0,1,485.0,1,576.0,0,500.0,1,804.0,0,247.0,2,752.0,0,461.0,1,717.0,0,602.0,0,1349.0,0,299.0,4,1205.0,0,798.0,0,526.0,0,2187.0,0,558.0,0,1580.0,0,2999.0,0
1082,SeLoger,1062.0,53.6,19.81,Appartement,"2 pièce - 1 chambre - s, , 53,6 m², Étage 4/4",69007,Lyon,45.72637808705166,4.838887074985359,https://www.seloger.com/annonces/locations/appartement/lyon-69/260817705.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Gerland,T2,3927.0,0,603.0,0,300.0,1,3016.0,0,828.0,0,975.0,0,480.0,1,1348.0,0,2003.0,0,605.0,0,673.0,0,876.0,0,341.0,2,6580.0,0,2089.0,0,614.0,0,40.0,2,2975.0,0,4967.0,0,1581.0,0
1083,SeLoger,1962.0,105.7,18.56,Appartement,"4 pièce - 3 chambre - s, s, 105,7 m², étage",69006,Lyon,45.76643211512171,4.843072714403257,https://www.seloger.com/annonces/locations/appartement/lyon-69/260741493.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Brotteaux / Foch,Grand (T4+),818.0,0,50.0,16,175.0,2,162.0,4,73.0,10,84.0,10,132.0,12,610.0,0,1030.0,0,116.0,6,121.0,1,1161.0,0,41.0,16,2172.0,0,62.0,1,94.0,7,1531.0,0,96.0,2,782.0,0,2341.0,0
1084,SeLoger,1740.0,99.3,17.52,Appartement,"3 pièce - 2 chambre - s, s, 99,3 m², étage",69006,Lyon,45.76862789114278,4.8532359937067735,https://www.seloger.com/annonces/locations/appartement/lyon-69/260741523.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Brotteaux / Foch,T3,998.0,0,52.0,17,230.0,3,234.0,2,93.0,12,474.0,2,38.0,6,509.0,0,293.0,1,249.0,8,81.0,2,1313.0,0,40.0,19,1794.0,0,419.0,2,120.0,2,1575.0,0,89.0,3,1388.0,0,2917.0,0
1085,SeLoger,1420.0,70.1,20.26,Appartement,"3 pièce - 2 chambre - s, s, 70,1 m², Étage 5/8",69009,Lyon,45.78775335404575,4.827463428499861,https://www.seloger.com/annonces/locations/appartement/lyon-69/260159413.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Vaise / Valmy,T3,2047.0,0,1051.0,0,1015.0,0,1195.0,0,1419.0,0,923.0,0,514.0,0,1888.0,0,630.0,0,893.0,0,1002.0,0,1013.0,0,793.0,0,1990.0,0,893.0,0,1012.0,0,781.0,0,1290.0,0,1928.0,0,674.0,0
1086,SeLoger,950.0,56.9,16.7,Appartement,"2 pièce - 1 chambre - s, , 56,9 m², Étage 3/6",69002,Lyon,45.763427945812055,4.835284397490491,https://www.seloger.com/annonces/locations/appartement/lyon-69/260822363.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8&sort_order_ab_test=sort_order_variant#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,Bellecour / Cordeliers,T2,128.0,3,75.0,58,198.0,6,534.0,0,8.0,17,207.0,3,293.0,2,328.0,4,714.0,0,195.0,6,188.0,2,1295.0,0,250.0,9,2732.0,0,386.0,1,167.0,6,1687.0,0,150.0,3,844.0,0,1687.0,0
