id_annonce,site,prix,surface,prix_m2,type,description,code_postal,ville,latitude,longitude,url,image,date_dernier_scan,quartier,type_local,dist_vice_sex-shop,nb_vice_sex-shop_500m,dist_vice_bar,nb_vice_bar_500m,dist_vice_tabac,nb_vice_tabac_500m,dist_vice_cbd_shop,nb_vice_cbd_shop_500m,dist_gentrification_épicerie_fine,nb_gentrification_épicerie_fine_500m,dist_gentrification_atelier_vélo,nb_gentrification_atelier_vélo_500m,dist_nuisance_aire_de_jeux,nb_nuisance_aire_de_jeux_500m,dist_nuisance_discothèque,nb_nuisance_discothèque_500m,dist_superstition_pompes_funèbres,nb_superstition_pompes_funèbres_500m,dist_gentrification_salle_sport,nb_gentrification_salle_sport_500m,dist_vice_kebab,nb_vice_kebab_500m,dist_gentrification_crèche,nb_gentrification_crèche_500m,dist_nuisance_école,nb_nuisance_école_500m,dist_gentrification_fleuriste,nb_gentrification_fleuriste_500m,dist_nuisance_station_service,nb_nuisance_station_service_500m,dist_vice_casino,nb_vice_casino_500m,dist_gentrification_yoga,nb_gentrification_yoga_500m,dist_gentrification_torréfacteur,nb_gentrification_torréfacteur_500m,dist_nuisance_salle_de_concert,nb_nuisance_salle_de_concert_500m,dist_superstition_cimetière,nb_superstition_cimetière_500m
1932,Vizzit,740.0,25.0,29.6,Appartement,2 pièce - 1 chambre - 25 m² - s,59000,Lille,50.61889998459586,3.047172445117017,https://www.vizzit.fr/fr/property/appartement/lille/Azkcn981hiww5wbp,,2026-08-12,Lille / Non localisé,T2,,0,458.0,1,264.0,2,1342.0,0,847.0,0,316.0,1,65.0,17,1212.0,0,358.0,1,297.0,2,403.0,3,405.0,1,101.0,6,721.0,0,279.0,1,2896.0,0,1456.0,0,369.0,1,1385.0,0,827.0,0
1933,Vizzit,485.0,18.0,26.94,Studio,18 m² - Studio,59000,Lille,50.60904849652272,3.055360721176427,https://www.vizzit.fr/fr/property/appartement/lille/Aofn1foerfo301ef,,2026-08-12,Lille / Non localisé,Studio/T1,,0,731.0,0,1050.0,0,2299.0,0,2009.0,0,651.0,0,178.0,10,1669.0,0,630.0,0,664.0,0,756.0,0,837.0,0,119.0,7,705.0,0,1085.0,0,3420.0,0,2373.0,0,958.0,0,1817.0,0,349.0,4
1934,Vizzit,600.0,27.0,22.22,Appartement,2 pièce - 1 chambre - 27 m² - s,59000,Lille,50.621889586910854,3.034212550626422,https://www.vizzit.fr/fr/property/appartement/lille/Aioomwwpxj4yoydd,,2026-08-12,Lille / Non localisé,T2,,0,694.0,0,114.0,1,1652.0,0,1089.0,0,754.0,0,162.0,18,1863.0,0,135.0,1,752.0,0,769.0,0,954.0,0,252.0,6,88.0,1,443.0,1,3459.0,0,1873.0,0,1117.0,0,2182.0,0,1647.0,0
1935,Vizzit,915.0,50.0,18.3,Appartement,2 pièce - 1 chambre - 50 m² - s,59000,Lille,50.6488636766565,3.082874385842115,https://www.vizzit.fr/fr/property/appartement/lille/Aw2ozqex6qv6i719,,2026-08-12,Lille / Non localisé,T2,,0,233.0,1,2146.0,0,2265.0,0,1512.0,0,826.0,0,302.0,2,1530.0,0,984.0,0,1574.0,0,813.0,0,2838.0,0,512.0,0,779.0,0,1975.0,0,1438.0,0,1821.0,0,1618.0,0,1479.0,0,634.0,0
1936,Vizzit,780.0,35.0,22.29,Appartement,2 pièce - 1 chambre - 35 m² - s,59000,Lille,50.64702594442614,3.0925552050634413,https://www.vizzit.fr/fr/property/appartement/lille/A5jg60ej8brb1mp7,,2026-08-12,Lille / Non localisé,T2,,0,479.0,1,1762.0,0,2628.0,0,2015.0,0,626.0,0,98.0,4,2083.0,0,849.0,0,1526.0,0,695.0,0,2195.0,0,275.0,11,664.0,0,1489.0,0,1585.0,0,2346.0,0,1941.0,0,1735.0,0,980.0,0
1937,Vizzit,440.0,18.0,24.44,Studio,18 m² - Studio,59000,Lille,50.62618346765835,3.026503440929996,https://www.vizzit.fr/fr/property/appartement/lille/Atevfypbhmjf8717,,2026-08-12,Lille / Non localisé,Studio/T1,,0,558.0,0,711.0,0,1083.0,0,1504.0,0,317.0,1,256.0,3,2125.0,0,856.0,0,1031.0,0,826.0,0,1062.0,0,254.0,1,811.0,0,636.0,0,3779.0,0,2212.0,0,1638.0,0,2719.0,0,1995.0,0
1938,Vizzit,535.0,18.0,29.72,Studio,18 m² - Studio,59000,Lille,50.61231409219401,3.0637140759294894,https://www.vizzit.fr/fr/property/appartement/lille/Ac6cywke2v5drsw2,,2026-08-12,Lille / Non localisé,Studio/T1,,0,809.0,0,665.0,0,2019.0,0,1741.0,0,676.0,0,317.0,8,1220.0,0,137.0,1,1013.0,0,856.0,0,930.0,0,476.0,5,1187.0,0,1121.0,0,2849.0,0,2059.0,0,1093.0,0,1327.0,0,855.0,0
1939,Vizzit,720.0,37.0,19.46,Appartement,2 pièce - 1 chambre - 37 m² - s,59000,Lille,50.61540361875293,3.0624287848638816,https://www.vizzit.fr/fr/property/appartement/lille/A45023v7w2fcjpx8,,2026-08-12,Lille / Non localisé,T2,,0,455.0,2,313.0,1,1664.0,0,1385.0,0,322.0,1,98.0,11,875.0,0,285.0,1,884.0,0,583.0,0,849.0,0,367.0,4,1145.0,0,869.0,0,2566.0,0,1704.0,0,789.0,0,996.0,0,852.0,0
1940,Vizzit,900.0,49.0,18.37,Appartement,2 pièce - 1 chambre - 49 m² - s,59000,Lille,50.64194529622327,3.0589198960060573,https://www.vizzit.fr/fr/property/appartement/lille/Ayrq005i7fpd55df,,2026-08-12,Lille / Non localisé,T2,,0,111.0,80,1036.0,0,1000.0,0,219.0,9,362.0,1,223.0,2,326.0,1,1117.0,0,276.0,1,133.0,5,1378.0,0,91.0,9,126.0,7,1347.0,0,1457.0,0,276.0,1,451.0,1,1199.0,0,1484.0,0
1941,Vizzit,300.0,18.0,16.67,Appartement,18 pièce - 1 chambre - 18 m² - s,59000,Lille,50.63367083840814,3.0184034782949096,https://www.vizzit.fr/fr/property/appartement/lille/A8rkz55tv69d5e9a,,2026-08-12,Lille / Non localisé,Studio/T1,,0,369.0,1,595.0,0,591.0,0,779.0,0,100.0,2,314.0,2,2573.0,0,579.0,0,117.0,1,581.0,0,597.0,0,452.0,2,1260.0,0,530.0,0,4187.0,0,2759.0,0,717.0,0,3445.0,0,1023.0,0
1942,Vizzit,970.0,65.0,14.92,Appartement,3 pièce - 2 chambre - 65 m² - s - s,59000,Lille,50.61683164263182,3.0316518732223035,https://www.vizzit.fr/fr/property/appartement/lille/Aafbbd9sg3nvp9ec,,2026-08-12,Lille / Non localisé,T3,,0,1157.0,0,561.0,0,2160.0,0,1568.0,0,999.0,0,29.0,11,2319.0,0,526.0,0,1107.0,0,1185.0,0,1191.0,0,274.0,5,190.0,1,499.0,1,3903.0,0,2346.0,0,1061.0,0,2487.0,0,1506.0,0
1943,Vizzit,720.0,42.0,17.14,Appartement,1 pièce - 42 m²,59000,Lille,50.63563977620636,3.0856172367210473,https://www.vizzit.fr/fr/property/appartement/lille/Afxntzkktl6cyckx,,2026-08-12,Lille / Non localisé,Studio/T1,,0,88.0,5,844.0,0,1665.0,0,1502.0,0,243.0,2,148.0,6,1355.0,0,530.0,0,211.0,1,473.0,1,1886.0,0,204.0,7,660.0,0,911.0,0,570.0,0,1786.0,0,1044.0,0,837.0,0,965.0,0
1944,Vizzit,560.0,26.0,21.54,Studio,26 m² - Studio,59000,Lille,50.63771196334064,3.0214290336828276,https://www.vizzit.fr/fr/property/appartement/lille/Abgqarkvis6bo0zt,,2026-08-12,Lille / Non localisé,Studio/T1,,0,140.0,2,1082.0,0,379.0,1,662.0,0,506.0,0,513.0,0,2414.0,0,248.0,2,392.0,1,113.0,4,422.0,2,418.0,2,952.0,0,151.0,1,3966.0,0,2650.0,0,320.0,1,3415.0,0,993.0,0
1945,Vizzit,605.0,30.0,20.17,Studio,30 m² - 30 m² de terrain - Studio,59000,Lille,50.613855416686164,3.0734286518223946,https://www.vizzit.fr/fr/property/appartement/lille/Axx1v5o77jngykgt,,2026-08-12,Lille / Non localisé,Studio/T1,,0,852.0,0,1022.0,0,2076.0,0,1872.0,0,907.0,0,117.0,3,1017.0,0,648.0,0,674.0,0,510.0,0,416.0,1,132.0,11,1680.0,0,1658.0,0,2521.0,0,2164.0,0,1018.0,0,1300.0,0,1553.0,0
1946,Vizzit,740.0,38.0,19.47,Appartement,2 pièce - 1 chambre - 38 m² - s,59000,Lille,50.61860248019147,3.025485443672669,https://www.vizzit.fr/fr/property/appartement/lille/Aiqz1hof9s87bgp9,,2026-08-12,Lille / Non localisé,T2,,0,1366.0,0,765.0,0,1926.0,0,1804.0,0,1139.0,0,200.0,7,2576.0,0,745.0,0,1464.0,0,1392.0,0,1645.0,0,155.0,4,289.0,1,208.0,1,4175.0,0,2589.0,0,1524.0,0,2851.0,0,1983.0,0
1947,Vizzit,696.0,30.0,23.2,Studio,30 m² - Studio,59000,Lille,50.63077349553559,3.092382583410052,https://www.vizzit.fr/fr/property/appartement/lille/Aosgvorzccgvyk3z,,2026-08-12,Lille / Non localisé,Studio/T1,,0,265.0,6,222.0,1,1448.0,0,2090.0,0,498.0,1,274.0,6,1375.0,0,324.0,1,792.0,0,145.0,6,1236.0,0,18.0,12,189.0,1,249.0,1,1213.0,0,2385.0,0,1596.0,0,1468.0,0,1669.0,0
1948,Vizzit,450.0,16.0,28.12,Studio,16 m² - Studio,59000,Lille,50.62903265434397,3.0330555961828076,https://www.vizzit.fr/fr/property/appartement/lille/Asl5wz2re66xjyip,,2026-08-12,Lille / Non localisé,Studio/T1,,0,478.0,1,862.0,0,913.0,0,1079.0,0,576.0,0,170.0,4,1591.0,0,916.0,0,639.0,0,330.0,1,832.0,0,354.0,5,612.0,0,192.0,2,3247.0,0,1707.0,0,1585.0,0,2311.0,0,2156.0,0
1949,Vizzit,1052.0,62.0,16.97,Appartement,3 pièce - 62 m² - s,59000,Lille,50.6196226418224,3.0629650197281664,https://www.vizzit.fr/fr/property/appartement/lille/Ab0fwxisf7ilxw7g,,2026-08-12,Lille / Non localisé,T3,,0,115.0,7,260.0,1,1226.0,0,948.0,0,229.0,4,168.0,14,406.0,1,697.0,0,692.0,0,299.0,2,808.0,0,192.0,10,948.0,0,851.0,0,2130.0,0,1262.0,0,371.0,1,530.0,0,1165.0,0
1950,Vizzit,550.0,24.0,22.92,Studio,24 m² - Studio,59000,Lille,50.60967853571328,3.0511044641145384,https://www.vizzit.fr/fr/property/appartement/lille/A4yndyep1sh6gs7p,,2026-08-12,Lille / Non localisé,Studio/T1,,0,453.0,1,1054.0,0,2251.0,0,1886.0,0,388.0,1,333.0,12,1726.0,0,492.0,1,465.0,1,520.0,0,539.0,0,368.0,7,425.0,1,971.0,0,3508.0,0,2339.0,0,733.0,0,1888.0,0,72.0,4
1951,Vizzit,650.0,43.0,15.12,Appartement,2 pièce - 1 chambre - 43 m² - s,59000,Lille,50.62065574479329,3.0470392075335377,https://www.vizzit.fr/fr/property/appartement/lille/A6d0n1nzdczeeczz,,2026-08-12,Lille / Non localisé,T2,,0,360.0,3,315.0,2,1175.0,0,653.0,0,171.0,1,173.0,25,1157.0,0,322.0,1,121.0,2,359.0,3,266.0,1,61.0,7,702.0,0,378.0,1,2776.0,0,1294.0,0,563.0,0,1322.0,0,1014.0,0
1952,Vizzit,1380.0,60.0,23.0,Appartement,2 pièce - 1 chambre - 60 m² - s,59000,Lille,50.61413905240463,3.0713201406058883,https://www.vizzit.fr/fr/property/appartement/lille/Au8bvxl5ardphbte,,2026-08-12,Lille / Non localisé,T2,,0,760.0,0,876.0,0,1984.0,0,1763.0,0,865.0,0,96.0,3,1043.0,0,625.0,0,649.0,0,459.0,2,426.0,1,85.0,11,1655.0,0,1507.0,0,2512.0,0,2062.0,0,928.0,0,1209.0,0,1411.0,0
1953,Vizzit,500.0,20.0,25.0,Studio,20 m² - Studio,59000,Lille,50.63608062592447,3.0875970574006977,https://www.vizzit.fr/fr/property/appartement/lille/A6urzs6i0bxm3fze,,2026-08-12,Lille / Non localisé,Studio/T1,,0,121.0,5,767.0,0,1811.0,0,1617.0,0,302.0,2,21.0,4,1485.0,0,479.0,1,357.0,1,419.0,3,1789.0,0,138.0,10,653.0,0,810.0,0,704.0,0,1909.0,0,1181.0,0,969.0,0,991.0,0
1954,Vizzit,540.0,20.0,27.0,Studio,20 m² - Studio,59000,Lille,50.61661651732946,3.0651907114592416,https://www.vizzit.fr/fr/property/appartement/lille/A7n272t4j2lsqqbh,,2026-08-12,Lille / Non localisé,Studio/T1,,0,414.0,3,366.0,1,1585.0,0,1317.0,0,353.0,1,128.0,6,757.0,0,476.0,1,647.0,0,370.0,4,628.0,0,154.0,3,1308.0,0,1017.0,0,2365.0,0,1630.0,0,604.0,0,846.0,0,1087.0,0
1955,Vizzit,490.0,21.0,23.33,Studio,21 m² - Studio,59000,Lille,50.61437312071617,3.0366317196338732,https://www.vizzit.fr/fr/property/appartement/lille/Av9l793i6p7nee06,,2026-08-12,Lille / Non localisé,Studio/T1,,0,733.0,0,769.0,0,2168.0,0,1563.0,0,571.0,0,233.0,4,2101.0,0,713.0,0,760.0,0,788.0,0,751.0,0,432.0,1,634.0,0,893.0,0,3787.0,0,2293.0,0,714.0,0,2277.0,0,1089.0,0
1956,Vizzit,638.0,24.0,26.58,Studio,24 m² - Studio,59000,Lille,50.61938131646503,3.0961289263187957,https://www.vizzit.fr/fr/property/appartement/lille/Af1yvasetan9xt00,,2026-08-12,Lille / Non localisé,Studio/T1,,0,677.0,0,1325.0,0,1313.0,0,2663.0,0,835.0,0,472.0,1,1340.0,0,1256.0,0,913.0,0,1220.0,0,1303.0,0,529.0,0,1350.0,0,1198.0,0,2296.0,0,2944.0,0,1420.0,0,2266.0,0,1813.0,0
1957,Vizzit,650.0,30.0,21.67,Studio,30 m² - Studio,59000,Lille,50.61248056970891,3.064082783105154,https://www.vizzit.fr/fr/property/appartement/lille/Akhy9cn7w7qwzx67,,2026-08-12,Lille / Non localisé,Studio/T1,,0,797.0,0,658.0,0,2009.0,0,1729.0,0,668.0,0,314.0,8,1203.0,0,155.0,1,1028.0,0,827.0,0,898.0,0,465.0,3,1213.0,0,1131.0,0,2823.0,0,2047.0,0,1070.0,0,1307.0,0,882.0,0
1958,Vizzit,815.0,50.0,16.3,Appartement,3 pièce - 1 chambre - 50 m² - s,59000,Lille,50.63132504752825,3.028883873136832,https://www.vizzit.fr/fr/property/appartement/lille/Avz614n08csmxb9e,,2026-08-12,Lille / Non localisé,T3,,0,200.0,2,897.0,0,550.0,0,1439.0,0,395.0,1,47.0,6,1838.0,0,674.0,0,735.0,0,631.0,0,493.0,1,125.0,3,1001.0,0,513.0,0,3483.0,0,1998.0,0,1203.0,0,2662.0,0,1769.0,0
1959,Vizzit,735.0,30.0,24.5,Appartement,2 pièce - 30 m² - s,59000,Lille,50.64941693710019,3.086569161159109,https://www.vizzit.fr/fr/property/appartement/lille/Akb83ne1t9gijxnf,,2026-08-12,Lille / Non localisé,T2,,0,132.0,1,2111.0,0,2484.0,0,1760.0,0,810.0,0,84.0,3,1793.0,0,1008.0,0,1655.0,0,827.0,0,2682.0,0,256.0,9,790.0,0,1895.0,0,1582.0,0,2075.0,0,1820.0,0,1659.0,0,812.0,0
1960,Vizzit,1480.0,110.0,13.45,Appartement,6 pièce - 3 chambre - 110 m² - s - s,59000,Lille,50.64054928136006,3.043744660145342,https://www.vizzit.fr/fr/property/appartement/lille/Ayfzqqy35j4qjh6z,,2026-08-12,Lille / Non localisé,Grand (T4+),,0,513.0,0,1200.0,0,1048.0,0,876.0,0,993.0,0,351.0,9,1129.0,0,1162.0,0,1205.0,0,1038.0,0,1240.0,0,529.0,0,740.0,0,1345.0,0,2434.0,0,1234.0,0,1261.0,0,2166.0,0,2535.0,0
1961,Vizzit,660.0,40.0,16.5,Appartement,2 pièce - 1 chambre - 40 m² - s,59000,Lille,50.61871738659462,3.096772176922722,https://www.vizzit.fr/fr/property/appartement/lille/Anxzxh43qr1ixbwj,,2026-08-12,Lille / Non localisé,T2,,0,730.0,0,1401.0,0,1320.0,0,2734.0,0,871.0,0,477.0,1,1405.0,0,1328.0,0,948.0,0,1290.0,0,1326.0,0,570.0,0,1353.0,0,1254.0,0,2383.0,0,3017.0,0,1421.0,0,2329.0,0,1807.0,0
1962,Vizzit,475.0,18.0,26.39,Studio,18 m² - Studio,59000,Lille,50.61872309622325,3.027123371750538,https://www.vizzit.fr/fr/property/appartement/lille/Ayjxaa11m0fe1xav,,2026-08-12,Lille / Non localisé,Studio/T1,,0,1277.0,0,654.0,0,1914.0,0,1697.0,0,1136.0,0,92.0,10,2474.0,0,632.0,0,1355.0,0,1313.0,0,1563.0,0,247.0,4,193.0,1,277.0,1,4067.0,0,2483.0,0,1414.0,0,2736.0,0,1882.0,0
1963,Vizzit,470.0,24.0,19.58,Studio,24 m² - Studio,59000,Lille,50.64178511931321,3.0935044442049384,https://www.vizzit.fr/fr/property/appartement/lille/Ah85qfao5sznncm3,,2026-08-12,Lille / Non localisé,Studio/T1,,0,491.0,1,1175.0,0,2164.0,0,1957.0,0,390.0,1,151.0,7,1936.0,0,505.0,0,1080.0,0,478.0,1,1766.0,0,343.0,1,478.0,1,918.0,0,1272.0,0,2286.0,0,1714.0,0,1488.0,0,983.0,0
1964,Vizzit,600.0,30.0,20.0,Studio,30 m² - Studio,59000,Lille,50.65040502861412,3.083545933096033,https://www.vizzit.fr/fr/property/appartement/lille/A36m0iufja0pdglq,,2026-08-12,Lille / Non localisé,Studio/T1,,0,295.0,1,2285.0,0,2428.0,0,1657.0,0,967.0,0,313.0,1,1649.0,0,1140.0,0,1746.0,0,964.0,0,2913.0,0,418.0,3,928.0,0,2094.0,0,1616.0,0,1958.0,0,1788.0,0,1654.0,0,811.0,0
1965,Vizzit,573.0,29.0,19.76,Studio,29 m² - Studio,59000,Lille,50.62399769930789,3.052904301552596,https://www.vizzit.fr/fr/property/appartement/lille/Apkka5b36vf17tmj,,2026-08-12,Lille / Non localisé,Studio/T1,,0,118.0,30,425.0,1,664.0,0,404.0,4,580.0,0,125.0,24,710.0,0,402.0,1,108.0,2,160.0,9,294.0,1,172.0,7,457.0,1,635.0,0,2221.0,0,769.0,0,739.0,0,848.0,0,1336.0,0
1966,Vizzit,800.0,35.0,22.86,Studio,35 m² - Studio,59000,Lille,50.64471535608167,3.0406750255558688,https://www.vizzit.fr/fr/property/appartement/lille/A2833395zrjv3wp9,,2026-08-12,Lille / Non localisé,Studio/T1,,0,697.0,0,1690.0,0,1424.0,0,1216.0,0,1360.0,0,464.0,2,1590.0,0,1414.0,0,1543.0,0,1342.0,0,1356.0,0,973.0,0,1092.0,0,1549.0,0,2766.0,0,1543.0,0,1617.0,0,2501.0,0,2377.0,0
1967,Vizzit,590.0,31.0,19.03,Appartement,2 pièce - 1 chambre - 31 m² - s,59000,Lille,50.61124092268708,3.0261104689439446,https://www.vizzit.fr/fr/property/appartement/lille/Ala2j3nyosved8r6,,2026-08-12,Lille / Non localisé,T2,,0,1457.0,0,1295.0,0,2744.0,0,2286.0,0,1304.0,0,644.0,0,2921.0,0,1261.0,0,1567.0,0,1556.0,0,1248.0,0,604.0,0,754.0,0,630.0,0,4584.0,0,3053.0,0,1522.0,0,3095.0,0,1706.0,0
1968,Vizzit,920.0,51.0,18.04,Appartement,2 pièce - 1 chambre - 51 m² - s,59000,Lille,50.63530280358072,3.0832854205815146,https://www.vizzit.fr/fr/property/appartement/lille/Aelzgjxs5nut016d,,2026-08-12,Lille / Non localisé,T2,,0,225.0,4,966.0,0,1497.0,0,1367.0,0,258.0,1,297.0,5,1203.0,0,611.0,0,69.0,1,589.0,0,2016.0,0,256.0,7,687.0,0,972.0,0,417.0,1,1639.0,0,883.0,0,684.0,0,944.0,0
1969,Vizzit,480.0,20.0,24.0,Studio,20 m² - Studio,59000,Lille,50.632771866994325,3.0400704198539907,https://www.vizzit.fr/fr/property/appartement/lille/An9ylm3m4cniwtzc,,2026-08-12,Lille / Non localisé,Studio/T1,,0,153.0,6,491.0,1,767.0,0,885.0,0,1067.0,0,81.0,12,1043.0,0,515.0,0,626.0,0,509.0,0,636.0,0,272.0,11,808.0,0,471.0,1,2678.0,0,1235.0,0,1365.0,0,1994.0,0,2412.0,0
1970,Vizzit,490.0,54.0,9.07,Appartement,2 pièce - 2 chambre - 54 m² - s - s,59000,Lille,50.61391252033005,3.0369354696095185,https://www.vizzit.fr/fr/property/appartement/lille/Ak44pbu74o92w3oy,,2026-08-12,Lille / Non localisé,T2,,0,700.0,0,822.0,0,2196.0,0,1597.0,0,538.0,0,267.0,3,2107.0,0,690.0,0,750.0,0,765.0,0,699.0,0,485.0,2,682.0,0,930.0,0,3804.0,0,2320.0,0,705.0,0,2283.0,0,1056.0,0
1971,Vizzit,900.0,42.0,21.43,Appartement,2 pièce - 1 chambre - 42 m² - s,59000,Lille,50.62106959836099,3.076739351587553,https://www.vizzit.fr/fr/property/appartement/lille/A1qc6n0bgnsrzn12,,2026-08-12,Lille / Non localisé,T2,,0,275.0,1,1202.0,0,1575.0,0,1383.0,0,616.0,0,235.0,11,183.0,1,312.0,2,283.0,2,483.0,2,435.0,1,276.0,5,909.0,0,1322.0,0,1702.0,0,1686.0,0,714.0,0,904.0,0,2039.0,0
1972,Vizzit,1190.0,48.0,24.79,Appartement,2 pièce - 1 chambre - 48 m² - s,59000,Lille,50.62767823703289,3.076805920028693,https://www.vizzit.fr/fr/property/appartement/lille/Ays4qzn5a0yv4s4z,,2026-08-12,Lille / Non localisé,T2,,0,348.0,3,1173.0,0,1193.0,0,1089.0,0,792.0,0,69.0,4,573.0,0,680.0,0,623.0,0,1036.0,0,1141.0,0,419.0,3,281.0,1,682.0,0,968.0,0,1336.0,0,947.0,0,922.0,0,1772.0,0
1973,Vizzit,569.0,29.0,19.62,Studio,29 m² - Studio,59000,Lille,50.63489336630083,3.0606027040256802,https://www.vizzit.fr/fr/property/appartement/lille/A8h7t0n2i3r7ere6,,2026-08-12,Lille / Non localisé,Studio/T1,,0,142.0,71,255.0,1,223.0,2,204.0,11,486.0,1,416.0,2,411.0,7,505.0,0,146.0,7,192.0,10,811.0,0,165.0,5,305.0,5,749.0,0,1211.0,0,463.0,1,254.0,4,963.0,0,1659.0,0
1974,Vizzit,500.0,18.0,27.78,Studio,18 m² - Studio,59000,Lille,50.62189739347167,3.0788880679595647,https://www.vizzit.fr/fr/property/appartement/lille/Aw4jfvsrj7exgk49,,2026-08-12,Lille / Non localisé,Studio/T1,,0,399.0,1,1375.0,0,1636.0,0,1453.0,0,555.0,0,169.0,9,106.0,1,490.0,1,106.0,2,659.0,0,593.0,0,136.0,1,877.0,0,1299.0,0,1612.0,0,1750.0,0,858.0,0,1019.0,0,2217.0,0
1975,Vizzit,440.0,20.0,22.0,Studio,20 m² - Studio,59000,Lille,50.62851421602678,3.091105686510999,https://www.vizzit.fr/fr/property/appartement/lille/Aheywx9d0qc8283i,,2026-08-12,Lille / Non localisé,Studio/T1,,0,116.0,3,433.0,1,1465.0,0,2076.0,0,754.0,0,278.0,4,1148.0,0,477.0,1,894.0,0,412.0,4,1281.0,0,117.0,9,427.0,1,416.0,1,1291.0,0,2310.0,0,1615.0,0,1526.0,0,1847.0,0
1976,Vizzit,515.0,20.0,25.75,Studio,20 m² - Studio,59000,Lille,50.61172039359623,3.0287911093881887,https://www.vizzit.fr/fr/property/appartement/lille/Asl30seuodl1bmb2,,2026-08-12,Lille / Non localisé,Studio/T1,,0,1263.0,0,1160.0,0,2698.0,0,2123.0,0,1109.0,0,466.0,1,2728.0,0,1125.0,0,1370.0,0,1360.0,0,1075.0,0,592.0,0,667.0,0,640.0,0,4402.0,0,2882.0,0,1326.0,0,2903.0,0,1538.0,0
1977,Vizzit,685.0,27.0,25.37,Studio,27 m² - Studio,59000,Lille,50.64264609038486,3.052817438735118,https://www.vizzit.fr/fr/property/appartement/lille/Amnekily51bgbd03,,2026-08-12,Lille / Non localisé,Studio/T1,,0,217.0,22,1276.0,0,1159.0,0,388.0,2,542.0,0,481.0,2,728.0,0,1164.0,0,665.0,0,475.0,1,1353.0,0,89.0,5,291.0,4,1693.0,0,1883.0,0,665.0,0,775.0,0,1621.0,0,1907.0,0
1978,Vizzit,610.0,42.0,14.52,Appartement,2 pièce - 1 chambre - 42 m² - s,59000,Lille,50.619134121701606,3.0595230207501474,https://www.vizzit.fr/fr/property/appartement/lille/A15a76i3da9p06p8,,2026-08-12,Lille / Non localisé,T2,,0,113.0,3,149.0,1,1210.0,0,941.0,0,144.0,3,205.0,13,518.0,0,579.0,0,645.0,0,543.0,0,735.0,0,280.0,8,990.0,0,603.0,0,2303.0,0,1259.0,0,597.0,0,682.0,0,969.0,0
1979,Vizzit,649.0,30.0,21.63,Appartement,2 pièce - 1 chambre - 30 m² - s,59000,Lille,50.61473486591733,3.0566979178473175,https://www.vizzit.fr/fr/property/appartement/lille/Ahkhdzr0d8kl4cef,,2026-08-12,Lille / Non localisé,T2,,0,581.0,0,442.0,1,1669.0,0,1426.0,0,472.0,1,268.0,11,1045.0,0,427.0,1,517.0,0,603.0,0,932.0,0,189.0,4,738.0,0,571.0,0,2822.0,0,1738.0,0,722.0,0,1204.0,0,470.0,1
1980,Vizzit,1090.0,59.0,18.47,Appartement,2 pièce - 1 chambre - 59 m² - s,59000,Lille,50.603191655810825,3.0521043821907483,https://www.vizzit.fr/fr/property/appartement/lille/Al0afinu2dezdpo0,,2026-08-12,Lille / Non localisé,T2,,0,1116.0,0,1740.0,0,2960.0,0,2610.0,0,675.0,0,43.0,13,2359.0,0,1172.0,0,1187.0,0,1224.0,0,904.0,0,232.0,2,1090.0,0,1694.0,0,4105.0,0,3042.0,0,1435.0,0,2507.0,0,527.0,0
1981,Vizzit,1372.0,61.0,22.49,Appartement,3 pièce - 2 chambre - 61 m² - s - s,59000,Lille,50.62225867318429,3.0809209312072503,https://www.vizzit.fr/fr/property/appartement/lille/A5swaktsg69emr9f,,2026-08-12,Lille / Non localisé,T3,,0,489.0,1,1433.0,0,1733.0,0,1557.0,0,504.0,0,184.0,4,222.0,1,635.0,0,63.0,1,800.0,0,715.0,0,169.0,1,916.0,0,1338.0,0,1586.0,0,1848.0,0,1002.0,0,1150.0,0,2361.0,0
1982,Vizzit,800.0,75.0,10.67,Appartement,3 pièce - 2 chambre - 75 m² - s - s,59000,Lille,50.63527595454142,3.0440846612510826,https://www.vizzit.fr/fr/property/appartement/lille/A55tcbwtq3hu3vun,,2026-08-12,Lille / Non localisé,T3,,0,127.0,6,615.0,0,585.0,0,990.0,0,970.0,0,96.0,12,797.0,0,582.0,0,911.0,0,556.0,0,740.0,0,107.0,7,830.0,0,868.0,0,2368.0,0,1072.0,0,1215.0,0,1916.0,0,2611.0,0
1983,Vizzit,600.0,38.0,15.79,Appartement,1 pièce - 38 m²,59000,Lille,50.63427914273444,3.0815431969305327,https://www.vizzit.fr/fr/property/appartement/lille/A0o1u1rzynay5x1y,,2026-08-12,Lille / Non localisé,Studio/T1,,0,385.0,4,1034.0,0,1361.0,0,1275.0,0,406.0,1,431.0,5,1120.0,0,767.0,0,114.0,1,664.0,0,1932.0,0,338.0,4,817.0,0,820.0,0,361.0,1,1565.0,0,784.0,0,610.0,0,1032.0,0
