id_annonce,site,prix,surface,prix_m2,type,description,description_raw,description_detail,code_postal,ville,latitude,longitude,url,image,date_dernier_scan,statut,derniere_verification_http,sur_carte,quartier,type_local,dist_vice_sex-shop,nb_vice_sex-shop_500m,dist_vice_bar,nb_vice_bar_500m,dist_vice_tabac,nb_vice_tabac_500m,dist_vice_cbd_shop,nb_vice_cbd_shop_500m,dist_gentrification_épicerie_fine,nb_gentrification_épicerie_fine_500m,dist_gentrification_atelier_vélo,nb_gentrification_atelier_vélo_500m,dist_nuisance_aire_de_jeux,nb_nuisance_aire_de_jeux_500m,dist_nuisance_discothèque,nb_nuisance_discothèque_500m,dist_superstition_pompes_funèbres,nb_superstition_pompes_funèbres_500m,dist_gentrification_salle_sport,nb_gentrification_salle_sport_500m,dist_vice_kebab,nb_vice_kebab_500m,dist_gentrification_crèche,nb_gentrification_crèche_500m,dist_nuisance_école,nb_nuisance_école_500m,dist_gentrification_fleuriste,nb_gentrification_fleuriste_500m,dist_nuisance_station_service,nb_nuisance_station_service_500m,dist_vice_casino,nb_vice_casino_500m,dist_gentrification_yoga,nb_gentrification_yoga_500m,dist_gentrification_torréfacteur,nb_gentrification_torréfacteur_500m,dist_nuisance_salle_de_concert,nb_nuisance_salle_de_concert_500m,dist_superstition_cimetière,nb_superstition_cimetière_500m,source_localisation,position_fiable,precision_localisation,archive_le
1246,Vizzit,520.0,32.0,16.25,Studio,32 m² - Studio,,,59000,Lille,50.63874186082081,3.062398883586739,https://www.vizzit.fr/fr/property/appartement/lille/Ae40phsje0n78gox,,2026-08-12,a_verifier,,False,Vieux-Lille,Studio/T1,,0.0,23.0,84.0,651.0,0.0,615.0,0.0,2.0,15.0,300.0,2.0,219.0,2.0,320.0,2.0,900.0,0.0,156.0,2.0,195.0,8.0,1200.0,0.0,306.0,12.0,141.0,6.0,915.0,0.0,1105.0,0.0,156.0,1.0,72.0,5.0,838.0,0.0,1338.0,0.0,gps,,,2026-09-25
1247,Vizzit,921.0,56.0,16.45,Appartement,2 pièce - 1 chambre - 56 m² - s,,,59000,Lille,50.6394972,3.0583121,https://www.vizzit.fr/fr/property/appartement/lille/Ad6yu3uq6g6jbtma,,2026-08-12,a_verifier,,False,Vieux-Lille,T2,,0.0,7.0,74.0,788.0,0.0,754.0,0.0,47.0,13.0,93.0,1.0,146.0,3.0,533.0,0.0,844.0,0.0,211.0,2.0,23.0,5.0,1112.0,0.0,184.0,9.0,41.0,8.0,1171.0,0.0,1405.0,0.0,211.0,1.0,254.0,5.0,1138.0,0.0,1581.0,0.0,gps,,,2026-09-25
1248,Vizzit,849.0,41.0,20.71,Appartement,2 pièce - 41 m² - s,,,59000,Lille,50.641496,3.061885,https://www.vizzit.fr/fr/property/appartement/lille/A43ctpdmuto3ox5s,,2026-08-12,a_verifier,,False,Vieux-Lille,T2,,0.0,35.0,82.0,958.0,0.0,922.0,0.0,5.0,14.0,427.0,2.0,198.0,4.0,208.0,1.0,1144.0,0.0,180.0,1.0,242.0,7.0,1428.0,0.0,155.0,10.0,231.0,7.0,1189.0,0.0,1248.0,0.0,180.0,1.0,368.0,4.0,993.0,0.0,1284.0,0.0,gps,,,2026-09-25
1249,Vizzit,790.0,41.0,19.27,Studio,41 m² - Studio,,,59000,Lille,50.64426754694709,2.9794656265042776,https://www.vizzit.fr/fr/property/appartement/lille/Adotbrfy99g5jump,,2026-08-12,a_verifier,,False,Bois Blancs,Studio/T1,,0.0,528.0,0.0,1722.0,0.0,3410.0,0.0,2175.0,0.0,2682.0,0.0,68.0,2.0,5461.0,0.0,670.0,0.0,3039.0,0.0,1714.0,0.0,2626.0,0.0,348.0,1.0,185.0,1.0,574.0,0.0,6977.0,0.0,5694.0,0.0,2820.0,0.0,6426.0,0.0,230.0,1.0,gps,,,2026-09-25
1250,Vizzit,1055.0,76.0,13.88,Appartement,3 pièce - 1 chambre - 76 m² - s,,,59000,Lille,50.6474167,3.0600379,https://www.vizzit.fr/fr/property/appartement/lille/A21czb3c7ovpy2ca,,2026-08-12,a_verifier,,False,Vieux-Lille,T3,,0.0,113.0,23.0,1624.0,0.0,1588.0,0.0,146.0,1.0,973.0,0.0,258.0,5.0,516.0,0.0,1727.0,0.0,836.0,0.0,417.0,3.0,1976.0,0.0,177.0,1.0,493.0,1.0,1837.0,0.0,1745.0,0.0,836.0,0.0,1026.0,0.0,1529.0,0.0,1461.0,0.0,gps,,,2026-09-25
1251,Vizzit,660.0,47.0,14.04,Appartement,2 pièce - 47 m² - s,,,59000,Lille,50.647764,3.003746,https://www.vizzit.fr/fr/property/appartement/lille/A6y4q300zu1komlp,,2026-08-12,a_verifier,,False,Bois Blancs,T2,,0.0,124.0,1.0,56.0,1.0,2049.0,0.0,713.0,0.0,1561.0,0.0,185.0,5.0,3952.0,0.0,392.0,1.0,1864.0,0.0,56.0,1.0,1308.0,0.0,130.0,3.0,760.0,0.0,849.0,0.0,5361.0,0.0,4145.0,0.0,1367.0,0.0,5047.0,0.0,914.0,0.0,gps,,,2026-09-25
1252,Vizzit,996.0,47.0,21.19,Appartement,2 pièce - 47 m² - s,,,59000,Lille,50.64777,3.05848,https://www.vizzit.fr/fr/property/appartement/lille/Apqn20c2iylfm0zw,,2026-08-12,a_verifier,,False,Vieux-Lille,T2,,0.0,82.0,21.0,1677.0,0.0,1641.0,0.0,82.0,1.0,998.0,0.0,342.0,6.0,603.0,0.0,1745.0,0.0,892.0,0.0,507.0,0.0,1983.0,0.0,152.0,1.0,537.0,0.0,1918.0,0.0,1852.0,0.0,892.0,0.0,1086.0,0.0,1631.0,0.0,1578.0,0.0,gps,,,2026-09-25
1253,Vizzit,686.0,41.0,16.73,Appartement,2 pièce - 41 m² - s,,,59000,Lille,50.648606,2.997873,https://www.vizzit.fr/fr/property/appartement/lille/A2zwq69121w6lbqc,,2026-08-12,a_verifier,,False,Bois Blancs,T2,,0.0,542.0,0.0,416.0,1.0,2434.0,0.0,1081.0,0.0,1878.0,0.0,275.0,8.0,4370.0,0.0,716.0,0.0,2205.0,0.0,407.0,1.0,1666.0,0.0,116.0,5.0,1174.0,0.0,1228.0,0.0,5786.0,0.0,4570.0,0.0,1759.0,0.0,5451.0,0.0,1190.0,0.0,gps,,,2026-09-25
1254,Century 21,1200.0,74.74,16.06,Appartement,"3 pièce - F3 Bis 59 74,74 m2, s Ref : 2598",,,59000,Lille,50.613407228772544,3.040782556561787,https://www.century21.fr/trouver_logement/detail/16283156361/,https://www.century21.fr/imagesBien/s3/202/3399/c21_202_3399_2598_8_081AE1F2-ED26-4C40-BB0E-8DB9CCDFABE1.jpg,2026-08-12,a_verifier,,False,Lille-Sud,T3,,0.0,423.0,1.0,949.0,0.0,2093.0,0.0,1539.0,0.0,261.0,1.0,313.0,8.0,1908.0,0.0,424.0,2.0,516.0,0.0,496.0,1.0,504.0,0.0,212.0,3.0,445.0,1.0,914.0,0.0,3643.0,0.0,2211.0,0.0,475.0,1.0,2085.0,0.0,779.0,0.0,gps,,,2026-09-25
1255,Century 21,550.0,13.8,39.86,Maison,"1 pièce - Maison 59 13,80 m2, Ref : 920",,,59000,Lille,50.63894771513166,3.081020289875102,https://www.century21.fr/trouver_logement/detail/15801653367/,https://www.century21.fr/imagesBien/s3/202/3833/c21_202_3833_920_8_3714FA52-0197-4833-A176-8864E1E92BFA.jpg,2026-08-12,a_verifier,,False,Saint-Maurice Pellevoisin,Grand (T4+),,0.0,346.0,3.0,1326.0,0.0,1465.0,0.0,1088.0,0.0,261.0,1.0,78.0,4.0,1013.0,0.0,431.0,1.0,492.0,1.0,525.0,0.0,2290.0,0.0,108.0,7.0,347.0,1.0,1058.0,0.0,374.0,1.0,1401.0,0.0,779.0,0.0,554.0,0.0,513.0,0.0,gps,,,2026-09-25
1256,Century 21,550.0,14.2,38.73,Maison,"1 pièce - Maison 59 14,20 m2, Ref : 921",,,59000,Lille,50.60251417939875,3.0535915826765554,https://www.century21.fr/trouver_logement/detail/15801654924/,https://www.century21.fr/imagesBien/s3/202/3833/c21_202_3833_921_8_17E79607-2CDE-4740-BA1E-47E7A68EC24F.jpg,2026-08-12,a_verifier,,False,Lille-Sud,Grand (T4+),,0.0,1225.0,0.0,1780.0,0.0,3029.0,0.0,2699.0,0.0,800.0,0.0,71.0,13.0,2400.0,0.0,1279.0,0.0,1280.0,0.0,1326.0,0.0,1030.0,0.0,253.0,1.0,1198.0,0.0,1777.0,0.0,4129.0,0.0,3107.0,0.0,1538.0,0.0,2543.0,0.0,638.0,0.0,gps,,,2026-09-25
1257,Century 21,1070.0,61.85,17.3,Appartement,"3 pièce - F3 59 61,85 m2, s Ref : 2548",,,59000,Lille,50.62929760982598,3.035865231402874,https://www.century21.fr/trouver_logement/detail/15743943082/,https://www.century21.fr/imagesBien/s3/202/3399/c21_202_3399_2548_8_8925F68B-56AB-4BF9-9E4C-23CD0224CEE2.jpg,2026-08-12,a_verifier,,False,Vauban-Esquermes,T3,,0.0,328.0,4.0,662.0,0.0,1013.0,0.0,898.0,0.0,776.0,0.0,203.0,6.0,1392.0,0.0,733.0,0.0,469.0,1.0,156.0,1.0,750.0,0.0,196.0,6.0,501.0,0.0,38.0,2.0,3048.0,0.0,1507.0,0.0,1613.0,0.0,2126.0,0.0,2220.0,0.0,gps,,,2026-09-25
1258,Orpi,587.0,36.0,16.31,Appartement,2 pièce - s 36 m2 587 €par mois LOCATION,,,59000,Lille,50.631527104187576,3.0734699229743745,https://www.orpi.com/annonce-location-appartement-t2-lille-59800-04ce5f27-26d8-440b-98d6-3fbb3e256b3c/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/04ce5f27-26d8-440b-98d6-3fbb3e256b3c--49ae84cc-1aec-4e33-b6c4-07fdd7cc0747.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=405a12932a8293fd166b5878f39ed4250555ea02,2026-08-12,a_verifier,,False,Lille-Centre,T2,,0.0,335.0,5.0,800.0,0.0,808.0,0.0,801.0,0.0,504.0,0.0,187.0,5.0,841.0,0.0,1015.0,0.0,460.0,1.0,617.0,0.0,1551.0,0.0,52.0,10.0,285.0,1.0,233.0,1.0,613.0,0.0,1053.0,0.0,481.0,1.0,592.0,0.0,1405.0,0.0,gps,,,2026-09-25
1259,Orpi,520.0,30.0,17.33,Appartement,1 pièce - 30 m2 520 €par mois LOCATION,,,59000,Lille,50.63402344331589,3.0360224222419485,https://www.orpi.com/annonce-location-appartement-t1-lille-59000-1a37ddb5-f2a3-4faf-89e0-76fe1dd342c2/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/1a37ddb5-f2a3-4faf-89e0-76fe1dd342c2--1d14b1ea-95ea-40f2-8bc6-db6f6b5ee6cb.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=c21a7780a04aa757b4dc60897b58ac381ad7b356,2026-08-12,a_verifier,,False,Vauban-Esquermes,Studio/T1,,0.0,424.0,3.0,801.0,0.0,738.0,0.0,1179.0,0.0,974.0,0.0,258.0,9.0,1336.0,0.0,831.0,0.0,854.0,0.0,629.0,0.0,615.0,0.0,361.0,3.0,982.0,0.0,492.0,1.0,2945.0,0.0,1546.0,0.0,1383.0,0.0,2312.0,0.0,2096.0,0.0,gps,,,2026-09-25
1260,Orpi,1276.0,108.0,11.81,Maison,3 pièce - Maison s 108 m2 1 276 €par mois LOCATION,,,59000,Lille,50.64015521072574,3.0870674387598207,https://www.orpi.com/annonce-location-maison-t3-lille-59000-1712-120911-260/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/b712cea6-1950-45bf-8db5-f3275a38a687--86c42ca4-c47b-48e8-a7dd-c36ff7b98259.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=ff2dce8936096d044defd620ff87edc992ca5b69,2026-08-12,a_verifier,,False,Saint-Maurice Pellevoisin,Grand (T4+),,0.0,241.0,3.0,1149.0,0.0,1908.0,0.0,1499.0,0.0,235.0,2.0,132.0,11.0,1455.0,0.0,33.0,1.0,670.0,0.0,204.0,1.0,2079.0,0.0,76.0,9.0,241.0,2.0,1053.0,0.0,788.0,0.0,1823.0,0.0,1225.0,0.0,999.0,0.0,632.0,0.0,gps,,,2026-09-25
1261,Orpi,494.0,27.0,18.3,Appartement,1 pièce - 27 m2 494 €par mois LOCATION,,,59000,Lille,50.6095926054294,3.046469845040369,https://www.orpi.com/annonce-location-appartement-t1-lille-59000-61e7f1db-92fc-4edc-aa20-0a05da7253f0/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/61e7f1db-92fc-4edc-aa20-0a05da7253f0--ac4c6762-c0ca-4677-812e-e10b51fdeccc.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=af946472a39e014a38e6d8ae9528ab3f9e687eac,2026-08-12,a_verifier,,False,Lille-Sud,Studio/T1,,0.0,335.0,1.0,1108.0,0.0,2329.0,0.0,1883.0,0.0,177.0,2.0,116.0,15.0,1913.0,0.0,402.0,2.0,509.0,0.0,482.0,1.0,213.0,1.0,210.0,5.0,316.0,1.0,1033.0,0.0,3701.0,0.0,2430.0,0.0,669.0,0.0,2083.0,0.0,280.0,4.0,gps,,,2026-09-25
1262,Orpi,927.0,64.0,14.48,Appartement,2 pièce - s 64 m2 927 €par mois LOCATION,,,59000,Lille,50.63483785008658,3.0907015087454988,https://www.orpi.com/annonce-location-appartement-t2-lille-59000-2ca1b4b7-a89e-4907-99e5-adcba193a49a/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/2ca1b4b7-a89e-4907-99e5-adcba193a49a--182eb0cf-70ea-434d-9d42-8f1f38684da6.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=d14c3533a901e6908a7389a65f493d4e2928875a,2026-08-12,a_verifier,,False,Fives,T2,,0.0,205.0,6.0,517.0,0.0,1764.0,0.0,1869.0,0.0,127.0,1.0,84.0,5.0,1640.0,0.0,641.0,0.0,542.0,0.0,180.0,4.0,1530.0,0.0,149.0,9.0,460.0,1.0,568.0,0.0,938.0,0.0,2155.0,0.0,1409.0,0.0,1206.0,0.0,1231.0,0.0,gps,,,2026-09-25
1263,Orpi,407.0,16.0,25.44,Appartement,1 pièce - 16 m2 407 €par mois LOCATION,,,59000,Lille,50.6419344942266,3.087181585429526,https://www.orpi.com/annonce-location-appartement-t1-lille-59800-4c6b37be-99cb-463c-85cb-353790f10e44/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/4c6b37be-99cb-463c-85cb-353790f10e44--3245d6e5-7184-4346-8100-43c653239f45.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=0e2d6994e250446554fbaea7e6864bde8e5ba00f,2026-08-12,a_verifier,,False,Saint-Maurice Pellevoisin,Studio/T1,,0.0,58.0,1.0,1319.0,0.0,2003.0,0.0,1514.0,0.0,65.0,1.0,73.0,7.0,1509.0,0.0,179.0,1.0,856.0,0.0,32.0,1.0,2157.0,0.0,136.0,8.0,51.0,2.0,1182.0,0.0,915.0,0.0,1844.0,0.0,1316.0,0.0,1094.0,0.0,547.0,0.0,gps,,,2026-09-25
1264,Orpi,400.0,13.0,30.77,Appartement,1 pièce - 13 m2 400 €par mois LOCATION,,,59000,Lille,50.63192692835331,3.0498081976925686,https://www.orpi.com/annonce-location-appartement-t1-lille-59000-e10ef7fb-36d4-46c8-b251-2a929965c617/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/e10ef7fb-36d4-46c8-b251-2a929965c617--e1931bc2-694d-4096-a438-23a6f9d7bfc9.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=eb91c460e262a3973d6d24dbc89b8d4ca9211e7a,2026-08-12,a_verifier,,False,Wazemmes,Studio/T1,,0.0,71.0,59.0,401.0,2.0,88.0,2.0,552.0,0.0,421.0,1.0,306.0,2.0,367.0,6.0,320.0,2.0,424.0,1.0,40.0,10.0,194.0,2.0,153.0,10.0,411.0,2.0,1033.0,0.0,2023.0,0.0,547.0,0.0,683.0,0.0,1368.0,0.0,2218.0,0.0,gps,,,2026-09-25
1265,Orpi,630.0,41.0,15.37,Appartement,1 pièce - 41 m2 630 €par mois LOCATION,,,59000,Lille,50.63567103245315,3.0891240867228613,https://www.orpi.com/annonce-location-appartement-t1-lille-59000-61b93858-9799-481d-8bd3-80d544c523c7/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/61b93858-9799-481d-8bd3-80d544c523c7--79182a19-b954-4e04-ae10-5cd639863a0d.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=f6fa00636d4734d3af8cc9835b905b5575883c9a,2026-08-12,a_verifier,,False,Fives,Studio/T1,,0.0,237.0,5.0,660.0,0.0,1908.0,0.0,1733.0,0.0,235.0,2.0,99.0,5.0,1598.0,0.0,548.0,0.0,444.0,1.0,324.0,4.0,1674.0,0.0,44.0,8.0,602.0,0.0,694.0,0.0,815.0,0.0,2024.0,0.0,1290.0,0.0,1081.0,0.0,1090.0,0.0,gps,,,2026-09-25
1266,Orpi,629.0,29.0,21.69,Appartement,2 pièce - s 29 m2 629 €par mois LOCATION,,,59000,Lille,50.63335247282086,3.0919408417071,https://www.orpi.com/annonce-location-appartement-t2-lille-59000-ecaf26ef-855c-47ca-8507-5d7a33838e25/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/ecaf26ef-855c-47ca-8507-5d7a33838e25--9ed39d67-a31c-488e-bea9-eb50d7dd7d48.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=de575d460fe6d2d871f4458c4a09c2b1bfa6e516,2026-08-12,a_verifier,,False,Fives,T2,,0.0,164.0,4.0,336.0,1.0,1602.0,0.0,2012.0,0.0,213.0,1.0,252.0,5.0,1560.0,0.0,464.0,1.0,647.0,0.0,90.0,4.0,1373.0,0.0,217.0,16.0,278.0,1.0,407.0,2.0,1064.0,0.0,2287.0,0.0,1521.0,0.0,1330.0,0.0,1415.0,0.0,gps,,,2026-09-25
1267,Orpi,450.0,28.0,16.07,Appartement,1 pièce - 28 m2 450 €par mois LOCATION,,,59000,Lille,50.61713433011007,3.036672729636815,https://www.orpi.com/annonce-location-appartement-t1-faches-thumesnil-59155-7823793c-e9e8-422c-92b3-173f93c2bd43/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/7823793c-e9e8-422c-92b3-173f93c2bd43--1044b3b3-4655-43f5-ac6a-f74acd63d49b.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=028f0e4206fd1a5795c2b93fc7d0c3716e1526c1,2026-08-12,a_verifier,,False,Faubourg de Béthune,Studio/T1,,0.0,865.0,0.0,465.0,1.0,1933.0,0.0,1306.0,0.0,719.0,0.0,193.0,10.0,1973.0,0.0,432.0,1.0,764.0,0.0,864.0,0.0,1004.0,0.0,130.0,4.0,478.0,1.0,854.0,0.0,3594.0,0.0,2062.0,0.0,718.0,0.0,2143.0,0.0,1198.0,0.0,gps,,,2026-09-25
1268,Orpi,1400.0,126.0,11.11,Maison,3 pièce - Maison s 126 m2 1 400 €par mois LOCATION,,,59000,Lille,50.62220693047979,3.03104869745604,https://www.orpi.com/annonce-location-maison-t3-lambersart-59130-f7419438-65ee-4fd4-bac9-36d70e12b359/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/f7419438-65ee-4fd4-bac9-36d70e12b359--29d03afd-79ba-43d4-83d6-b7afe043639b.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=281a559329344245b5b9bd8de1504a229ffde154,2026-08-12,a_verifier,,False,Faubourg de Béthune,Grand (T4+),,0.0,806.0,0.0,331.0,1.0,1566.0,0.0,1276.0,0.0,856.0,0.0,104.0,10.0,2025.0,0.0,337.0,1.0,934.0,0.0,837.0,0.0,1143.0,0.0,296.0,4.0,300.0,1.0,507.0,0.0,3643.0,0.0,2053.0,0.0,1318.0,0.0,2400.0,0.0,1841.0,0.0,gps,,,2026-09-25
1269,Orpi,630.0,50.0,12.6,Appartement,3 pièce - s 50 m2 630 €par mois LOCATION,,,59000,Lille,50.63939347461575,3.065366017657149,https://www.orpi.com/annonce-location-appartement-t3-wattignies-59139-8e53943c-23eb-4043-8c8f-897fa061af54/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/8e53943c-23eb-4043-8c8f-897fa061af54--8f5df96d-4136-430f-80dc-072f37111f27.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=9c595282fe37108e8e8905a4c5ebb5d48b6a6b67,2026-08-12,a_verifier,,False,Vieux-Lille,T3,,0.0,33.0,72.0,755.0,0.0,720.0,0.0,140.0,11.0,165.0,1.0,69.0,3.0,190.0,2.0,1090.0,0.0,298.0,1.0,159.0,10.0,1395.0,0.0,88.0,9.0,56.0,4.0,869.0,0.0,927.0,0.0,298.0,1.0,85.0,6.0,665.0,0.0,1117.0,0.0,gps,,,2026-09-25
1270,Orpi,820.0,58.0,14.14,Appartement,3 pièce - s 58 m2 820 €par mois PRIX EN BAISSE LOCATION,,,59000,Lille,50.64454031501828,3.0902966874405515,https://www.orpi.com/annonce-location-appartement-t3-faches-thumesnil-59155-ec6346d0-2a55-4ce9-be13-2567b704f955/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/ec6346d0-2a55-4ce9-be13-2567b704f955--1292d147-ff31-48ad-8f02-a65128dbd84f.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=dd50b806cc9312032d706709b5cee31b536952b4,2026-08-12,a_verifier,,False,Saint-Maurice Pellevoisin,T3,,0.0,361.0,1.0,1518.0,0.0,2341.0,0.0,1780.0,0.0,307.0,1.0,237.0,10.0,1817.0,0.0,530.0,0.0,1208.0,0.0,380.0,1.0,2129.0,0.0,177.0,5.0,351.0,1.0,1292.0,0.0,1275.0,0.0,2113.0,0.0,1653.0,0.0,1438.0,0.0,748.0,0.0,gps,,,2026-09-25
1271,Orpi,750.0,45.0,16.67,Appartement,1 pièce - 45 m2 750 €par mois LOCATION,,,59000,Lille,50.61472606123333,3.03989755051863,https://www.orpi.com/annonce-location-appartement-t1-mons-en-baroeul-59370-e877be2a-8f91-4215-8b9b-a4b78b41f7e7/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/e877be2a-8f91-4215-8b9b-a4b78b41f7e7--48965b96-1a27-410f-b0f9-1630b3648a4e.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=7ae6920e8b54f6ead6baa5429ac8d0b6ea6127aa,2026-08-12,a_verifier,,False,Faubourg de Béthune,Studio/T1,,0.0,531.0,0.0,790.0,0.0,2001.0,0.0,1424.0,0.0,376.0,1.0,427.0,5.0,1881.0,0.0,488.0,1.0,526.0,0.0,564.0,0.0,664.0,0.0,348.0,3.0,556.0,0.0,887.0,0.0,3588.0,0.0,2123.0,0.0,480.0,1.0,2057.0,0.0,879.0,0.0,gps,,,2026-09-25
1272,Orpi,760.0,41.0,18.54,Appartement,2 pièce - s 41 m2 760 €par mois LOCATION,,,59000,Lille,50.61563360739201,3.0657513012990267,https://www.orpi.com/annonce-location-appartement-t2-faches-thumesnil-59155-3c4fb648-514e-41a0-acf6-f38a2f8c3ce5/,https://cutjhqvjma.cloudimg.io/_prod_/sweepbright-s3/3c4fb648-514e-41a0-acf6-f38a2f8c3ce5--417b0290-393d-4a6a-bfcb-f1e04404c5e1.jpg?p=estate-result-item&ci_url_encoded=1&ci_sign=bf8136d2174a174ee9b546f8d881625434e64d9b,2026-08-12,a_verifier,,False,Lille-Moulins,T2,,0.0,525.0,0.0,453.0,1.0,1700.0,0.0,1433.0,0.0,446.0,1.0,121.0,8.0,872.0,0.0,408.0,1.0,686.0,0.0,462.0,2.0,618.0,0.0,189.0,4.0,1378.0,0.0,1082.0,0.0,2453.0,0.0,1746.0,0.0,707.0,0.0,957.0,0.0,1076.0,0.0,gps,,,2026-09-25
1273,PAP,650.0,42.0,15.48,Appartement,2 pièce - 1 chambre - s 42 m²,,,59300,Lille,50.61318814515574,3.0516277240482426,https://www.pap.fr/annonces/appartement-valenciennes-59300-r464402733,https://cdn.pap.fr/photos/pap/58/ad/58adef9ed703033e61eade372f4ca714/5-p2.webp,2026-08-12,a_verifier,,False,Lille-Sud,T2,,0.0,291.0,2.0,666.0,0.0,1860.0,0.0,1505.0,0.0,511.0,0.0,96.0,4.0,1375.0,0.0,336.0,2.0,160.0,2.0,282.0,2.0,724.0,0.0,193.0,5.0,345.0,1.0,582.0,0.0,3163.0,0.0,1949.0,0.0,447.0,1.0,1544.0,0.0,131.0,3.0,gps,,,2026-09-25
1274,PAP,605.0,37.0,16.35,Appartement,2 pièce - 1 chambre - s 37 m²,,,59300,Lille,50.63617376106872,3.0263614041665776,https://www.pap.fr/annonces/appartement-famars-59300-r464700706,https://cdn.pap.fr/photos/pap/5f/e6/5fe6c7d680bf1ced966b742cdc3d6dfb/5-p2.webp,2026-08-12,a_verifier,,False,Bois Blancs,T2,,0.0,273.0,1.0,1087.0,0.0,38.0,1.0,1047.0,0.0,725.0,0.0,310.0,4.0,2041.0,0.0,125.0,2.0,515.0,0.0,80.0,2.0,109.0,1.0,386.0,2.0,1311.0,0.0,509.0,0.0,3615.0,0.0,2267.0,0.0,683.0,0.0,3027.0,0.0,1374.0,0.0,gps,,,2026-09-25
1275,PAP,555.0,30.0,18.5,Appartement,2 pièce - 1 chambre - s 30 m²,,,59300,Lille,50.62461204933016,3.0858693205724506,https://www.pap.fr/annonces/appartement-famars-59300-r464700101,https://cdn.pap.fr/photos/pap/53/93/5393264c3b33ec28f050d0e990a9be44/5-p2.webp,2026-08-12,a_verifier,,False,Fives,T2,,0.0,539.0,0.0,1002.0,0.0,1815.0,0.0,1785.0,0.0,716.0,0.0,334.0,2.0,612.0,0.0,1023.0,0.0,472.0,1.0,967.0,0.0,1148.0,0.0,319.0,3.0,997.0,0.0,979.0,0.0,1431.0,0.0,2049.0,0.0,1383.0,0.0,1478.0,0.0,2143.0,0.0,gps,,,2026-09-25
1276,SeLoger,940.0,70.9,13.26,Appartement,"3 pièce - 2 chambre - s, s, 70,9 m², étage",,,59000,Lille,50.622328798216046,3.0223396159764504,https://www.seloger.com/wl-cdp/26HLIM2M3DY3,,2026-08-12,a_verifier,,False,Bois Blancs,T3,,0.0,1020.0,0.0,771.0,0.0,1533.0,0.0,1856.0,0.0,746.0,0.0,533.0,0.0,2557.0,0.0,933.0,0.0,1353.0,0.0,1277.0,0.0,1535.0,0.0,561.0,0.0,713.0,0.0,632.0,0.0,4200.0,0.0,2614.0,0.0,1865.0,0.0,3011.0,0.0,1893.0,0.0,gps,,,2026-09-25
1277,SeLoger,1720.0,108.0,15.93,Maison,"6 pièce - 5 chambre - Maison s, s, 108 m²",,,59000,Lille,50.631078169008624,3.076245144179117,https://www.seloger.com/annonce/location/hauts-de-france/nord-59/lille-59000/26E5UADXQYND,,2026-08-12,a_verifier,,False,Lille-Centre,Grand (T4+),,0.0,454.0,1.0,1001.0,0.0,1010.0,0.0,998.0,0.0,705.0,0.0,65.0,5.0,953.0,0.0,1009.0,0.0,625.0,0.0,772.0,0.0,1509.0,0.0,190.0,7.0,310.0,1.0,435.0,1.0,596.0,0.0,1246.0,0.0,673.0,0.0,662.0,0.0,1404.0,0.0,gps,,,2026-09-25
