id_annonce,site,prix,surface,prix_m2,type,description,code_postal,ville,latitude,longitude,url,quartier,type_local,dist_vice_sex-shop,nb_vice_sex-shop_500m,dist_vice_bar,nb_vice_bar_500m,dist_vice_tabac,nb_vice_tabac_500m,dist_vice_cbd_shop,nb_vice_cbd_shop_500m,dist_gentrification_épicerie_fine,nb_gentrification_épicerie_fine_500m,dist_gentrification_atelier_vélo,nb_gentrification_atelier_vélo_500m,dist_nuisance_aire_de_jeux,nb_nuisance_aire_de_jeux_500m,dist_nuisance_discothèque,nb_nuisance_discothèque_500m,dist_superstition_pompes_funèbres,nb_superstition_pompes_funèbres_500m,dist_gentrification_salle_sport,nb_gentrification_salle_sport_500m,dist_vice_kebab,nb_vice_kebab_500m,dist_gentrification_crèche,nb_gentrification_crèche_500m,dist_nuisance_école,nb_nuisance_école_500m,dist_vice_casino,nb_vice_casino_500m,dist_gentrification_yoga,nb_gentrification_yoga_500m,dist_gentrification_torréfacteur,nb_gentrification_torréfacteur_500m,dist_gentrification_fleuriste,nb_gentrification_fleuriste_500m,dist_nuisance_salle_de_concert,nb_nuisance_salle_de_concert_500m,dist_nuisance_station_service,nb_nuisance_station_service_500m,dist_superstition_cimetière,nb_superstition_cimetière_500m
725,ParuVendu,690.0,20.0,34.5,Appartement,20 m2 7,69007,Lyon,45.737531427859835,4.831389013204079,https://www.paruvendu.fr/immobilier/location/appartement/1288069746A1KILHAP000,Guillotière / Jean Macé,Studio/T1,2832.0,0,329.0,1,412.0,1,1709.0,0,836.0,0,560.0,0,126.0,8,952.0,0,1333.0,0,464.0,1,245.0,1,783.0,0,109.0,6,5507.0,0,774.0,0,1701.0,0,409.0,1,3708.0,0,573.0,0,996.0,0
726,ParuVendu,970.0,57.0,17.02,Appartement,57 m2 8,69008,Lyon,45.740261831959174,4.858988913276453,https://www.paruvendu.fr/immobilier/location/appartement/1288065885A1KILHAP000,Monplaisir / Bachut,T3,2188.0,0,570.0,0,589.0,0,1799.0,0,807.0,0,428.0,1,65.0,4,791.0,0,256.0,6,289.0,1,209.0,2,697.0,0,242.0,1,4971.0,0,1162.0,0,780.0,0,360.0,2,3891.0,0,691.0,0,262.0,3
727,ParuVendu,1300.0,70.0,18.57,Appartement,70 m2 6,69006,Lyon,45.77789372288797,4.847133569668151,https://www.paruvendu.fr/immobilier/location/appartement/1288031410A1KILHAP000,Brotteaux / Foch,T3,1425.0,0,501.0,0,456.0,1,1073.0,0,922.0,0,887.0,0,515.0,0,1155.0,0,1138.0,0,764.0,0,1057.0,0,568.0,0,460.0,1,879.0,0,859.0,0,1002.0,0,1027.0,0,1150.0,0,1461.0,0,2237.0,0
728,ParuVendu,700.0,22.0,31.82,Appartement,22 m2 8,69008,Lyon,45.743408569327386,4.855990433876983,https://www.paruvendu.fr/immobilier/location/appartement/1288029817A1KILHAP000,Monplaisir / Bachut,Studio/T1,1821.0,0,564.0,0,533.0,0,1379.0,0,856.0,0,587.0,0,158.0,7,626.0,0,251.0,8,511.0,0,419.0,1,900.0,0,323.0,7,4604.0,0,819.0,0,796.0,0,258.0,1,3473.0,0,955.0,0,138.0,2
729,ParuVendu,1560.0,92.0,16.96,Appartement,92 m2 5,69005,Lyon,45.75447495533975,4.811478053955356,https://www.paruvendu.fr/immobilier/location/appartement/1288023709A1KILHAP000,Point du Jour / St Just,Grand (T4+),1971.0,0,445.0,1,276.0,1,1387.0,0,1135.0,0,228.0,3,356.0,1,614.0,0,764.0,0,174.0,1,364.0,1,437.0,1,221.0,7,4647.0,0,1286.0,0,1431.0,0,442.0,1,2475.0,0,1102.0,0,811.0,0
730,ParuVendu,680.0,29.0,23.45,Appartement,29 m2 5,69005,Lyon,45.765177658267845,4.793788395885837,https://www.paruvendu.fr/immobilier/location/appartement/1288018889A1KILHAP000,Point du Jour / St Just,Studio/T1,2967.0,0,418.0,1,404.0,1,1456.0,0,1462.0,0,1529.0,0,210.0,6,1517.0,0,379.0,1,967.0,0,1387.0,0,1830.0,0,69.0,7,5066.0,0,1345.0,0,1455.0,0,356.0,1,3111.0,0,770.0,0,1393.0,0
731,ParuVendu,795.0,49.0,16.22,Appartement,49 m2 3,69003,Lyon,45.76251781559074,4.8591129465594145,https://www.paruvendu.fr/immobilier/location/appartement/1288000672A1KILHAP000,Part-Dieu / Villette,T2,422.0,1,249.0,5,305.0,3,506.0,0,856.0,0,436.0,1,349.0,5,439.0,1,857.0,0,262.0,6,108.0,4,860.0,0,342.0,3,2521.0,0,468.0,1,212.0,3,334.0,3,2057.0,0,1019.0,0,2258.0,0
732,ParuVendu,560.0,16.0,35.0,Appartement,Chambre 16 m2 8,69008,Lyon,45.726708815647676,4.857821942173114,https://www.paruvendu.fr/immobilier/location/chambre/1287774648A1KILHCM000,Monplaisir / Bachut,Studio/T1,3682.0,0,474.0,1,481.0,1,3149.0,0,2157.0,0,1033.0,0,433.0,2,511.0,0,1561.0,0,1305.0,0,608.0,0,1350.0,0,489.0,2,6466.0,0,2252.0,0,2169.0,0,632.0,0,5243.0,0,1430.0,0,1276.0,0
733,ParuVendu,1090.0,51.0,21.37,Appartement,51 m2 9,69009,Lyon,45.77401088559976,4.789666863564502,https://www.paruvendu.fr/immobilier/location/appartement/1287774643A1KILHAP000,Vaise / Valmy,T2,3386.0,0,936.0,0,459.0,1,1298.0,0,1325.0,0,1344.0,0,413.0,1,1726.0,0,1371.0,0,590.0,0,1133.0,0,2071.0,0,437.0,1,5037.0,0,1330.0,0,1351.0,0,1084.0,0,3384.0,0,352.0,1,2117.0,0
734,ParuVendu,1490.0,50.0,29.8,Appartement,50 m2 5,69005,Lyon,45.7660202427778,4.804927484536977,https://www.paruvendu.fr/immobilier/location/appartement/1287774644A1KILHAP000,Point du Jour / St Just,T2,2103.0,0,314.0,3,674.0,0,935.0,0,980.0,0,958.0,0,233.0,4,750.0,0,671.0,0,323.0,1,977.0,0,1175.0,0,196.0,5,4255.0,0,811.0,0,948.0,0,787.0,0,2248.0,0,439.0,1,638.0,0
735,ParuVendu,790.0,44.0,17.95,Appartement,44 m2 9,69009,Lyon,45.80494580418957,4.833421993404578,https://www.paruvendu.fr/immobilier/location/appartement/1287262707A1KILHAP000,Vaise / Valmy,T2,3914.0,0,2452.0,0,790.0,0,3018.0,0,3273.0,0,756.0,0,180.0,2,3707.0,0,2483.0,0,2719.0,0,2680.0,0,424.0,1,233.0,1,2700.0,0,2719.0,0,3145.0,0,785.0,0,3749.0,0,2735.0,0,204.0,1
736,ParuVendu,1061.0,56.0,18.95,Appartement,56 m2 8,69008,Lyon,45.73137834923604,4.866813548785251,https://www.paruvendu.fr/immobilier/location/appartement/1287262830A1KILHAP000,Monplaisir / Bachut,T3,3280.0,0,362.0,2,84.0,1,2958.0,0,1523.0,0,737.0,0,56.0,6,617.0,0,801.0,0,496.0,1,574.0,0,638.0,0,171.0,5,6035.0,0,2239.0,0,1459.0,0,339.0,1,5048.0,0,790.0,0,1139.0,0
737,ParuVendu,1100.0,60.0,18.33,Appartement,60 m2 3,69003,Lyon,45.75849708093567,4.850683947215245,https://www.paruvendu.fr/immobilier/location/appartement/1287262519A1KILHAP000,Part-Dieu / Villette,T3,389.0,1,166.0,4,489.0,1,584.0,0,635.0,0,150.0,4,141.0,10,1130.0,0,566.0,0,231.0,3,400.0,1,192.0,1,107.0,15,2924.0,0,231.0,1,466.0,2,242.0,3,1833.0,0,478.0,1,1818.0,0
738,ParuVendu,1240.0,71.0,17.46,Appartement,71 m2 3,69003,Lyon,45.757239702976065,4.841155436448584,https://www.paruvendu.fr/immobilier/location/appartement/1287183745A1KILHAP000,Préfecture / Quais,T3,854.0,0,59.0,39,205.0,5,559.0,0,164.0,4,30.0,9,275.0,5,525.0,0,24.0,2,201.0,2,171.0,9,806.0,0,267.0,9,3190.0,0,541.0,0,733.0,0,190.0,3,1616.0,0,957.0,0,1904.0,0
739,ParuVendu,891.0,25.0,35.64,Appartement,25 m2 3,69003,Lyon,45.76219933956232,4.855156622766348,https://www.paruvendu.fr/immobilier/location/appartement/1287983682A1KILHAP000,Part-Dieu / Villette,Studio/T1,270.0,1,81.0,5,119.0,2,239.0,1,745.0,0,533.0,0,96.0,5,592.0,0,873.0,0,108.0,8,124.0,5,655.0,0,358.0,11,2515.0,0,311.0,2,78.0,3,37.0,5,1812.0,0,879.0,0,2200.0,0
740,ParuVendu,1110.0,69.0,16.09,Appartement,69 m2 8,69008,Lyon,45.739538262183544,4.864089248992861,https://www.paruvendu.fr/immobilier/location/appartement/1287262643A1KILHAP000,Monplaisir / Bachut,T3,2350.0,0,217.0,2,650.0,0,2099.0,0,650.0,0,282.0,1,247.0,4,1008.0,0,659.0,0,171.0,2,107.0,3,340.0,1,156.0,7,5104.0,0,1554.0,0,665.0,0,172.0,1,4157.0,0,292.0,1,648.0,0
741,ParuVendu,845.0,35.0,24.14,Appartement,35 m2 7,69007,Lyon,45.74889545375322,4.83927313230915,https://www.paruvendu.fr/immobilier/location/appartement/1287262757A1KILHAP000,Guillotière / Jean Macé,T2,1619.0,0,61.0,18,36.0,5,795.0,0,186.0,1,383.0,2,138.0,5,210.0,2,326.0,1,96.0,3,248.0,5,277.0,1,243.0,9,4123.0,0,96.0,2,812.0,0,100.0,3,2489.0,0,1221.0,0,1024.0,0
742,ParuVendu,800.0,25.0,32.0,Appartement,25 m2 3,69003,Lyon,45.75175884513797,4.894185309448568,https://www.paruvendu.fr/immobilier/location/appartement/1287941246A1KILHAP000,Montchat,Studio/T1,3142.0,0,251.0,1,770.0,0,3425.0,0,653.0,0,253.0,1,196.0,4,3130.0,0,1018.0,0,236.0,2,1662.0,0,2679.0,0,392.0,4,4877.0,0,3433.0,0,2063.0,0,305.0,1,5025.0,0,2168.0,0,3219.0,0
743,ParuVendu,610.0,17.0,35.88,Appartement,17 m2 8,69008,Lyon,45.73807499628575,4.866977806846803,https://www.paruvendu.fr/immobilier/location/appartement/1287938644A1KILHAP000,Monplaisir / Bachut,Studio/T1,2576.0,0,120.0,2,683.0,0,2369.0,0,779.0,0,362.0,2,105.0,2,987.0,0,870.0,0,128.0,2,155.0,4,107.0,1,100.0,12,5306.0,0,1826.0,0,730.0,0,271.0,2,4415.0,0,60.0,1,873.0,0
744,ParuVendu,1420.0,80.0,17.75,Appartement,80 m2 3,69003,Lyon,45.74638522651525,4.885368601672881,https://www.paruvendu.fr/immobilier/location/appartement/1287934404A1KILHAP000,Montchat,Grand (T4+),2764.0,0,376.0,4,442.0,1,3125.0,0,382.0,3,948.0,0,20.0,4,2658.0,0,613.0,0,273.0,1,926.0,0,1774.0,0,187.0,4,4960.0,0,3080.0,0,1228.0,0,433.0,1,4741.0,0,1429.0,0,2404.0,0
745,ParuVendu,960.0,50.0,19.2,Appartement,50 m2 3,69003,Lyon,45.7551264507609,4.873422549272365,https://www.paruvendu.fr/immobilier/location/appartement/1287932840A1KILHAP000,Part-Dieu / Villette,T2,1494.0,0,115.0,4,678.0,0,1856.0,0,902.0,0,481.0,1,317.0,2,1645.0,0,1305.0,0,810.0,0,499.0,1,1709.0,0,46.0,12,3663.0,0,1849.0,0,1232.0,0,484.0,1,3430.0,0,1008.0,0,2014.0,0
746,ParuVendu,2150.0,111.0,19.37,Appartement,111 m2 4,69004,Lyon,45.7837792889558,4.8233591485912095,https://www.paruvendu.fr/immobilier/location/appartement/1286796139A1KILHAP000,Croix-Rousse Plateau,Grand (T4+),1729.0,0,963.0,0,859.0,0,1018.0,0,1054.0,0,592.0,0,30.0,3,1628.0,0,199.0,2,791.0,0,852.0,0,528.0,0,329.0,4,2283.0,0,791.0,0,1057.0,0,873.0,0,1622.0,0,453.0,1,281.0,3
747,ParuVendu,1675.0,48.0,34.9,Appartement,48 m2 4,69004,Lyon,45.78472992073986,4.818793619263289,https://www.paruvendu.fr/immobilier/location/appartement/1286802896A1KILHAP000,Croix-Rousse Plateau,T2,1996.0,0,613.0,0,1040.0,0,1363.0,0,1022.0,0,912.0,0,378.0,3,1631.0,0,171.0,2,1156.0,0,597.0,0,643.0,0,417.0,1,2635.0,0,1156.0,0,1385.0,0,886.0,0,1898.0,0,694.0,0,92.0,3
748,ParuVendu,680.0,48.0,14.17,Appartement,48 m2 6,69006,Lyon,45.78377212393662,4.850407421170636,https://www.paruvendu.fr/immobilier/location/appartement/1287907785A1KILHAP000,Brotteaux / Foch,T2,2065.0,0,185.0,2,202.0,1,1483.0,0,1568.0,0,1534.0,0,593.0,0,1800.0,0,1399.0,0,1103.0,0,1478.0,0,905.0,0,922.0,0,213.0,1,1347.0,0,1604.0,0,1454.0,0,1796.0,0,1797.0,0,2362.0,0
749,ParuVendu,1370.0,64.0,21.41,Appartement,64 m2 1,69001,Lyon,45.769322891609825,4.821752149842388,https://www.paruvendu.fr/immobilier/location/appartement/1287875413A1KILHAP000,Pentes Croix-Rousse,T3,847.0,0,253.0,11,644.0,0,806.0,0,359.0,1,325.0,5,148.0,8,435.0,1,1166.0,0,318.0,2,527.0,0,1078.0,0,64.0,15,2955.0,0,318.0,1,992.0,0,451.0,1,894.0,0,789.0,0,1062.0,0
750,ParuVendu,900.0,26.0,34.62,Appartement,26 m2 3,69003,Lyon,45.76167721960163,4.84877571200038,https://www.paruvendu.fr/immobilier/location/appartement/1287869369A1KILHAP000,Part-Dieu / Villette,Studio/T1,553.0,0,217.0,6,537.0,0,252.0,3,323.0,1,288.0,6,114.0,4,970.0,0,640.0,0,146.0,10,336.0,1,575.0,0,116.0,12,2585.0,0,146.0,3,469.0,1,158.0,7,1469.0,0,862.0,0,2194.0,0
751,ParuVendu,1300.0,80.0,16.25,Appartement,80 m2 3,69003,Lyon,45.7603374246721,4.846257549356994,https://www.paruvendu.fr/immobilier/location/appartement/1287864674A1KILHAP000,Préfecture / Quais,Grand (T4+),709.0,0,145.0,14,474.0,1,388.0,3,378.0,3,78.0,12,330.0,6,767.0,0,406.0,1,60.0,9,401.0,1,562.0,0,68.0,10,2762.0,0,231.0,3,677.0,0,157.0,5,1464.0,0,829.0,0,2103.0,0
752,ParuVendu,550.0,15.0,36.67,Appartement,15 m2 1,69001,Lyon,45.769406659485576,4.834936645771663,https://www.paruvendu.fr/immobilier/location/appartement/1287846007A1KILHAP000,Pentes Croix-Rousse,Studio/T1,158.0,3,48.0,65,171.0,7,314.0,1,252.0,3,37.0,4,88.0,11,80.0,6,1275.0,0,90.0,6,265.0,3,630.0,0,256.0,15,2197.0,0,219.0,2,700.0,0,66.0,4,217.0,2,1168.0,0,1862.0,0
753,ParuVendu,980.0,52.0,18.85,Appartement,52 m2 3,69003,Lyon,45.7603927020332,4.861329976819873,https://www.paruvendu.fr/immobilier/location/appartement/1287846004A1KILHAP000,Part-Dieu / Villette,T2,469.0,1,173.0,3,412.0,3,752.0,0,967.0,0,435.0,1,190.0,4,684.0,0,1133.0,0,27.0,4,272.0,2,855.0,0,337.0,6,2789.0,0,750.0,0,395.0,2,404.0,1,2324.0,0,932.0,0,2060.0,0
754,ParuVendu,608.0,22.0,27.64,Appartement,22 m2 3,69003,Lyon,45.758969025210945,4.8797955979256304,https://www.paruvendu.fr/immobilier/location/appartement/1287846005A1KILHAP000,Montchat,Studio/T1,1898.0,0,551.0,0,669.0,0,2057.0,0,674.0,0,980.0,0,649.0,0,1763.0,0,1709.0,0,1187.0,0,1091.0,0,2205.0,0,488.0,1,3552.0,0,2096.0,0,1802.0,0,857.0,0,3680.0,0,1638.0,0,2667.0,0
755,ParuVendu,995.0,47.0,21.17,Appartement,47 m2 1,69001,Lyon,45.77371029238972,4.837183104795577,https://www.paruvendu.fr/immobilier/location/appartement/1287846003A1KILHAP000,Pentes Croix-Rousse,T2,549.0,0,263.0,23,415.0,4,517.0,0,261.0,3,476.0,1,72.0,13,285.0,3,863.0,0,356.0,3,543.0,0,247.0,2,156.0,6,1723.0,0,356.0,2,490.0,2,437.0,2,293.0,2,893.0,0,1712.0,0
756,ParuVendu,915.0,49.0,18.67,Appartement,49 m2 4,69004,Lyon,45.782837371137845,4.823278832000437,https://www.paruvendu.fr/immobilier/location/appartement/1287846002A1KILHAP000,Croix-Rousse Plateau,T2,1638.0,0,936.0,0,807.0,0,958.0,0,956.0,0,514.0,0,133.0,4,1546.0,0,223.0,2,754.0,0,802.0,0,427.0,1,232.0,5,2297.0,0,754.0,0,985.0,0,825.0,0,1533.0,0,386.0,1,327.0,3
757,ParuVendu,790.0,25.0,31.6,Appartement,25 m2 8,69008,Lyon,45.72826153852567,4.875767771891151,https://www.paruvendu.fr/immobilier/location/appartement/1287817342A1KILHAP000,Monplaisir / Bachut,Studio/T1,3845.0,0,573.0,0,747.0,0,3644.0,0,1996.0,0,482.0,1,36.0,5,1354.0,0,630.0,0,406.0,1,415.0,1,1208.0,0,108.0,6,6530.0,0,2991.0,0,1846.0,0,662.0,0,5702.0,0,1303.0,0,1901.0,0
758,ParuVendu,1390.0,71.0,19.58,Appartement,71 m2 7,69007,Lyon,45.74266411996959,4.8286714718554276,https://www.paruvendu.fr/immobilier/location/appartement/1286643582A1KILHAP000,Guillotière / Jean Macé,T3,2290.0,0,299.0,2,757.0,0,1148.0,0,674.0,0,771.0,0,327.0,3,616.0,0,884.0,0,314.0,2,398.0,1,1243.0,0,393.0,3,5040.0,0,314.0,1,1137.0,0,553.0,0,3154.0,0,708.0,0,1193.0,0
759,ParuVendu,950.0,45.0,21.11,Appartement,45 m2 4,69004,Lyon,45.7816002457894,4.8156260333428795,https://www.paruvendu.fr/immobilier/location/appartement/1287774395A1KILHAP000,Croix-Rousse Plateau,T2,1883.0,0,775.0,0,682.0,0,1035.0,0,665.0,0,773.0,0,99.0,3,1224.0,0,403.0,1,794.0,0,619.0,0,367.0,1,211.0,6,2902.0,0,1024.0,0,1039.0,0,811.0,0,1804.0,0,293.0,1,263.0,3
760,ParuVendu,600.0,10.0,60.0,Appartement,10 m2 3,69003,Lyon,45.75818723049384,4.873203615413038,https://www.paruvendu.fr/immobilier/location/appartement/1287774394A1KILHAP000,Part-Dieu / Villette,Studio/T1,1396.0,0,333.0,3,644.0,0,1679.0,0,1019.0,0,467.0,1,207.0,4,1389.0,0,1642.0,0,773.0,0,604.0,0,1688.0,0,212.0,10,3353.0,0,1656.0,0,1346.0,0,513.0,0,3249.0,0,1308.0,0,2255.0,0
761,ParuVendu,950.0,48.0,19.79,Appartement,48 m2 1,69001,Lyon,45.76856833850815,4.821931798252743,https://www.paruvendu.fr/immobilier/location/appartement/1287757828A1KILHAP000,Terreaux / Hotel de Ville,T2,811.0,0,168.0,12,628.0,0,777.0,0,290.0,1,261.0,5,150.0,7,384.0,1,1113.0,0,252.0,2,511.0,0,1137.0,0,128.0,15,2993.0,0,252.0,1,1040.0,0,535.0,0,900.0,0,874.0,0,1004.0,0
762,ParuVendu,710.0,26.0,27.31,Appartement,26 m2 2,69002,Lyon,45.74348238019953,4.818800715168992,https://www.paruvendu.fr/immobilier/location/appartement/1288326705A1KILHAP000,Confluence,Studio/T1,2457.0,0,186.0,6,178.0,1,1376.0,0,293.0,2,169.0,1,26.0,7,649.0,0,1417.0,0,62.0,4,314.0,1,1049.0,0,72.0,6,5292.0,0,1011.0,0,1376.0,0,446.0,1,3239.0,0,809.0,0,1962.0,0
763,ParuVendu,1550.0,63.0,24.6,Appartement,63 m2 4,69004,Lyon,45.77521255765235,4.814163539605595,https://www.paruvendu.fr/immobilier/location/appartement/1287729534A1KILHAP000,Croix-Rousse Plateau,T3,1579.0,0,415.0,3,426.0,1,532.0,0,580.0,0,444.0,1,228.0,5,515.0,0,897.0,0,615.0,0,633.0,0,362.0,1,172.0,3,3176.0,0,550.0,0,557.0,0,492.0,1,1544.0,0,545.0,0,868.0,0
764,ParuVendu,2525.0,130.0,19.42,Appartement,130 m2 1,69001,Lyon,45.77135450565412,4.8229843956253315,https://www.paruvendu.fr/immobilier/location/appartement/1287704242A1KILHAP000,Pentes Croix-Rousse,Grand (T4+),794.0,0,251.0,8,614.0,0,805.0,0,494.0,1,475.0,2,122.0,10,530.0,0,1175.0,0,472.0,1,290.0,1,843.0,0,16.0,19,2749.0,0,472.0,1,777.0,0,243.0,2,784.0,0,580.0,0,1258.0,0
765,ParuVendu,1190.0,51.0,23.33,Appartement,51 m2 9,69009,Lyon,45.78925006655199,4.807660686245739,https://www.paruvendu.fr/immobilier/location/appartement/1286864605A1KILHAP000,Vaise / Valmy,T2,2924.0,0,408.0,1,1009.0,0,1598.0,0,998.0,0,875.0,0,295.0,2,2054.0,0,1163.0,0,1151.0,0,437.0,1,1366.0,0,518.0,0,3533.0,0,1636.0,0,1650.0,0,129.0,1,2840.0,0,1030.0,0,1082.0,0
766,ParuVendu,835.0,63.0,13.25,Appartement,63 m2 5,69005,Lyon,45.751123381005684,4.810228747483046,https://www.paruvendu.fr/immobilier/location/appartement/1287683163A1KILHAP000,Point du Jour / St Just,T3,2252.0,0,780.0,0,507.0,0,1502.0,0,1272.0,0,589.0,0,513.0,0,766.0,0,1144.0,0,358.0,1,717.0,0,780.0,0,211.0,6,4987.0,0,1364.0,0,1572.0,0,780.0,0,2820.0,0,1373.0,0,1196.0,0
767,ParuVendu,1250.0,52.0,24.04,Appartement,52 m2 2,69002,Lyon,45.747482080625026,4.819744471116979,https://www.paruvendu.fr/immobilier/location/appartement/1266862801A1KILHAP000,Confluence,T2,2036.0,0,127.0,5,625.0,0,995.0,0,742.0,0,618.0,0,217.0,6,701.0,0,1117.0,0,297.0,2,284.0,1,599.0,0,274.0,8,4872.0,0,812.0,0,1020.0,0,326.0,2,2797.0,0,1192.0,0,1638.0,0
768,ParuVendu,620.0,28.0,22.14,Appartement,28 m2 3,69003,Lyon,45.76369315661363,4.8493191136829985,https://www.paruvendu.fr/immobilier/location/appartement/1282739554A1KILHAP000,Part-Dieu / Villette,Studio/T1,640.0,0,217.0,11,450.0,2,148.0,4,272.0,2,328.0,6,136.0,9,866.0,0,848.0,0,82.0,12,222.0,3,777.0,0,80.0,17,2357.0,0,82.0,3,489.0,1,157.0,8,1348.0,0,1062.0,0,2405.0,0
769,ParuVendu,820.0,37.0,22.16,Appartement,37 m2 1,69001,Lyon,45.76661914263524,4.828623007492936,https://www.paruvendu.fr/immobilier/location/appartement/1287262740A1KILHAP000,Terreaux / Hotel de Ville,T2,276.0,3,36.0,68,213.0,9,272.0,1,42.0,13,161.0,9,277.0,4,178.0,3,921.0,0,183.0,4,169.0,4,1049.0,0,169.0,17,2752.0,0,321.0,3,529.0,0,228.0,3,584.0,0,1235.0,0,1285.0,0
770,ParuVendu,850.0,50.0,17.0,Appartement,50 m2 8,69008,Lyon,45.72779031715683,4.877204973932372,https://www.paruvendu.fr/immobilier/location/appartement/1287532582A1KILHAP000,Monplaisir / Bachut,T2,3940.0,0,505.0,0,683.0,0,3754.0,0,2086.0,0,424.0,1,102.0,7,1475.0,0,683.0,0,511.0,0,292.0,1,1316.0,0,71.0,6,6612.0,0,3111.0,0,1927.0,0,647.0,0,5807.0,0,1405.0,0,2022.0,0
771,ParuVendu,2995.0,214.0,14.0,Appartement,214 m2 9,69009,Lyon,45.78572719588837,4.81455152402464,https://www.paruvendu.fr/immobilier/location/appartement/1287526181A1KILHAP000,Vaise / Valmy,Grand (T4+),2279.0,0,316.0,1,846.0,0,1361.0,0,829.0,0,834.0,0,138.0,1,1657.0,0,517.0,0,997.0,0,250.0,1,831.0,0,517.0,0,2965.0,0,1370.0,0,1385.0,0,544.0,0,2190.0,0,606.0,0,426.0,2
772,ParuVendu,1880.0,115.0,16.35,Appartement,115 m2 9,69009,Lyon,45.78245190554128,4.808582064985108,https://www.paruvendu.fr/immobilier/location/appartement/1287364085A1KILHAP000,Vaise / Valmy,Grand (T4+),2360.0,0,520.0,0,278.0,1,857.0,0,262.0,1,250.0,1,203.0,2,1296.0,0,951.0,0,433.0,1,486.0,1,717.0,0,330.0,2,3436.0,0,887.0,0,902.0,0,595.0,0,2295.0,0,351.0,1,797.0,0
773,ParuVendu,930.0,49.0,18.98,Appartement,49 m2 7,69007,Lyon,45.73203363477261,4.842955014313303,https://www.paruvendu.fr/immobilier/location/appartement/1287345924A1KILHAP000,Gerland,T2,3231.0,0,504.0,0,541.0,0,2449.0,0,1055.0,0,434.0,2,381.0,1,1078.0,0,1307.0,0,480.0,1,696.0,0,1065.0,0,365.0,2,5912.0,0,1470.0,0,2316.0,0,682.0,0,4385.0,0,424.0,1,910.0,0
774,ParuVendu,1200.0,64.0,18.75,Appartement,64 m2 7,69007,Lyon,45.73766073725754,4.834832641637398,https://www.paruvendu.fr/immobilier/location/appartement/1287342302A1KILHAP000,Guillotière / Jean Macé,T3,2813.0,0,426.0,1,236.0,1,1724.0,0,931.0,0,467.0,1,119.0,8,1141.0,0,1287.0,0,409.0,2,382.0,2,889.0,0,159.0,8,5418.0,0,796.0,0,1719.0,0,224.0,1,3694.0,0,466.0,1,740.0,0
775,ParuVendu,530.0,17.0,31.18,Appartement,17 m2 2,69002,Lyon,45.75289674969089,4.82971489371224,https://www.paruvendu.fr/immobilier/location/appartement/1287280505A1KILHAP000,Ainay,Studio/T1,1162.0,0,96.0,13,51.0,3,70.0,2,76.0,7,291.0,2,250.0,13,526.0,0,574.0,0,12.0,7,162.0,2,627.0,0,151.0,14,3968.0,0,172.0,2,58.0,2,91.0,5,2014.0,0,1802.0,0,1575.0,0
776,ParuVendu,800.0,26.0,30.77,Appartement,26 m2 9,69009,Lyon,45.78501973370191,4.807898443848145,https://www.paruvendu.fr/immobilier/location/appartement/1287189245A1KILHAP000,Vaise / Valmy,Studio/T1,2581.0,0,521.0,0,541.0,0,1131.0,0,529.0,0,427.0,1,217.0,3,1586.0,0,1013.0,0,688.0,0,312.0,1,959.0,0,586.0,0,3480.0,0,1167.0,0,1181.0,0,364.0,1,2508.0,0,599.0,0,872.0,0
777,ParuVendu,1999.0,149.0,13.42,Appartement,149 m2 1,69001,Lyon,45.768329199064425,4.820422026269507,https://www.paruvendu.fr/immobilier/location/appartement/1285973345A1KILHAP000,Terreaux / Hotel de Ville,Grand (T4+),921.0,0,111.0,8,747.0,0,890.0,0,224.0,1,354.0,4,35.0,7,488.0,1,1015.0,0,344.0,2,627.0,0,1169.0,0,214.0,11,3103.0,0,344.0,1,1142.0,0,572.0,0,1020.0,0,899.0,0,912.0,0
778,ParuVendu,1070.0,55.0,19.45,Appartement,55 m2 8,69008,Lyon,45.728729523932095,4.863452854931373,https://www.paruvendu.fr/immobilier/location/appartement/1281957200A1KILHAP000,Monplaisir / Bachut,T3,3509.0,0,567.0,0,404.0,2,3092.0,0,1836.0,0,953.0,0,85.0,5,453.0,1,1163.0,0,815.0,0,496.0,1,968.0,0,181.0,3,6285.0,0,2283.0,0,1804.0,0,167.0,1,5196.0,0,1127.0,0,1201.0,0
779,ParuVendu,1730.0,83.0,20.84,Appartement,83 m2 3,69003,Lyon,45.746163847567594,4.872744630675837,https://www.paruvendu.fr/immobilier/location/appartement/1281074897A1KILHAP000,Part-Dieu / Villette,Grand (T4+),2028.0,0,139.0,3,317.0,3,2207.0,0,480.0,1,823.0,0,179.0,7,1949.0,0,438.0,2,293.0,2,128.0,3,1108.0,0,110.0,11,4562.0,0,2100.0,0,305.0,1,342.0,2,4004.0,0,462.0,1,1444.0,0
780,ParuVendu,545.0,18.0,30.28,Appartement,18 m2 3,69003,Lyon,45.76364594633633,4.866641375524854,https://www.paruvendu.fr/immobilier/location/appartement/1277533292A1KILHAP000,Part-Dieu / Villette,Studio/T1,976.0,0,151.0,4,208.0,1,912.0,0,942.0,0,165.0,1,55.0,8,618.0,0,1059.0,0,74.0,1,678.0,0,1393.0,0,216.0,5,2582.0,0,979.0,0,806.0,0,279.0,1,2542.0,0,1480.0,0,2529.0,0
