id_annonce,site,prix,surface,prix_m2,type,description,code_postal,ville,url,latitude,longitude
628,SeLoger,1488.0,73.0,20.38,Appartement,"3 pièce - 1 chambre - s, , 73 m², Étage 2/3",69000,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-3eme-69/villette/265XHFLIPJNN.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.75682681803813,4.821874497683964
631,SeLoger,990.0,46.0,21.52,Appartement,"2 pièce - 1 chambre - s, , 46 m², étage",69009,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-9eme-69/gorge-du-loup-champvert/257676987.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,45.777974571666235,4.813998509388486
632,SeLoger,710.0,23.0,30.87,Appartement,"2 pièce - 1 chambre - s, , 23 m², Étage 3/4",69008,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-8eme-69/le-grand-trou/257055601.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,45.74067246948063,4.86070300311623
633,SeLoger,2500.0,98.0,25.51,Appartement,"3 pièce - 2 chambre - s, s, 98 m², Étage 4/5",69000,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-1er-69/croix-paquet/256DAAZUCVYM.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D8#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.777332641540184,4.825729629954551
635,SeLoger,1890.0,55.0,34.36,Appartement,"3 pièce - 2 chambre - s, s, 55 m², dès le 15/02/2026",69008,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-8eme-69/transvaal/258258799.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.74657261696647,4.869603640596177
636,SeLoger,661.0,35.5,18.62,Appartement,"2 pièce - 1 chambre - s, , 35,5 m², étage",69006,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-6eme-69/les-brotteaux-bellecombe-massena/258254773.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.77235165246647,4.8561598406787505
637,SeLoger,625.0,18.0,34.72,Studio,"1 pièce - Studio , 18 m², étage, disponible dès maintenant",69004,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-4eme-69/croix-rousse-gros-caillou/258235321.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.78053809004924,4.82815170601813
638,SeLoger,1700.0,91.0,18.68,Appartement,"3 pièce - 2 chambre - s, s, 91 m², Étage 2/5",69007,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-7eme-69/jean-mace/258193365.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.7485763190445,4.839157071541419
639,SeLoger,790.0,42.0,18.81,Appartement,"2 pièce - 1 chambre - s, , 42 m², étage",69007,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-7eme-69/jean-mace/258192593.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,45.748542917828644,4.836823507402888
640,SeLoger,1050.0,57.0,18.42,Appartement,"3 pièce - 2 chambre - s, s, 57 m², Étage 5/5",69000,Lyon,https://www.seloger.com/263ny4sfncaf/detail.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.762200480139846,4.825254282321288
641,SeLoger,1490.0,110.3,13.51,Appartement,"4 pièce - 3 chambre - s, s, 110,3 m², Étage 5/5",69004,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-4eme-69/croix-rousse-centre/258170497.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.78073474952384,4.82467306612314
642,SeLoger,1150.0,73.0,15.75,Appartement,"3 pièce - 2 chambre - s, s, 73 m², RDC",69005,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-5eme-69/point-du-jour-menival/256388745.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,45.75494708254501,4.805843075638916
643,SeLoger,615.0,20.0,30.75,Appartement,"1 pièce - 20 m², Étage 1/4",69003,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-3eme-69/montchat/257828111.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.75600952077887,4.862204914787413
644,SeLoger,2840.0,215.0,13.21,Maison,"7 pièce - 5 chambre - Maison s, s, 215 m², 1 377 m² de terrain",69000,Lyon,https://www.seloger.com/annonces/locations/maison/francheville-69/francheville-le-haut-bruissin/250613097.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,45.77685259828267,4.842978772429019
645,SeLoger,1100.0,77.5,14.19,Appartement,"3 pièce - 2 chambre - s, s, 77,5 m², étage",69005,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-5eme-69/vieux-lyon/257773877.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.76027912437395,4.808249566780425
646,SeLoger,1150.0,60.0,19.17,Appartement,"3 pièce - 2 chambre - s, s, 60 m², Étage 3/5",69001,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-1er-69/saint-vincent/257457019.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,45.773437841432546,4.833025479470149
648,SeLoger,1700.0,137.0,12.41,Appartement,"4 pièce - 3 chambre - Triplex s, s, 137 m², étage",69003,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-3eme-69/part-dieu/257980273.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.75645812639094,4.858921360361172
651,SeLoger,1160.0,45.0,25.78,Appartement,"2 pièce - 1 chambre - s, , 45 m², étage",69006,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-6eme-69/les-brotteaux-bellecombe-massena/257664985.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.77008313846954,4.857923993265757
652,SeLoger,1000.0,41.1,24.33,Appartement,"1 pièce - 41,1 m², étage",69006,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-6eme-69/les-brotteaux-bellecombe-massena/257531795.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.77388005108321,4.859644452078847
653,SeLoger,1900.0,126.6,15.01,Appartement,"4 pièce - 3 chambre - Duplex s, s, 126,6 m², RDC/2",69002,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-2eme-69/perrache-le-confluent/257257335.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.75264431807296,4.833846625958552
654,SeLoger,749.0,29.0,25.83,Appartement,"1 pièce - 1 chambre - 29 m², Étage 2/8",69004,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-3eme-69/sans-souci-dauphine/258257351.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.781577606642536,4.828582719180544
656,SeLoger,940.0,41.0,22.93,Appartement,"2 pièce - 1 chambre - s, , 41 m², étage",69004,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-4eme-69/croix-rousse-centre/256389975.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,45.778699428517385,4.828125542114735
657,SeLoger,998.0,51.0,19.57,Appartement,"2 pièce - 1 chambre - s, , 51 m², Étage 6/6",69002,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-2eme-69/cordeliers-celestins-bourse/248848403.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.754275762525026,4.824905445360496
658,SeLoger,1365.0,60.0,22.75,Appartement,"2 pièce - 1 chambre - s, , 60 m², étage",69001,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-1er-69/croix-paquet/252831777.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.77398310825635,4.831104204935882
659,SeLoger,1090.0,50.0,21.8,Appartement,"2 pièce - 1 chambre - s, , 50 m², Étage 3/5",69004,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-4eme-69/croix-rousse-centre/252600113.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.77675599989831,4.830152606621296
660,SeLoger,939.0,62.8,14.95,Appartement,"3 pièce - 2 chambre - s, s, 62,8 m², Étage 3/5",69009,Lyon,https://www.seloger.com/257859013/detail.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.78868528994694,4.802419639508703
661,SeLoger,800.0,50.0,16.0,Appartement,"2 pièce - 1 chambre - s, , 50 m², étage",69003,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-3eme-69/villette/257840129.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,45.76364353069177,4.857741820690683
662,SeLoger,791.0,24.7,32.02,Appartement,"1 pièce - 24,7 m², étage",69006,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-6eme-69/les-brotteaux-bellecombe-massena/257816163.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.767093014129856,4.853467202145489
663,SeLoger,1006.0,38.0,26.47,Appartement,"2 pièce - 1 chambre - s, , 38 m²",69007,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-7eme-69/gerland/257783883.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,45.74242194102095,4.831928405065476
664,SeLoger,2371.0,163.0,14.55,Appartement,"5 pièce - 4 chambre - s, s, 163 m², Étage 1/1",69006,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-6eme-69/les-brotteaux-bellecombe-massena/257456949.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,45.77073552458759,4.860436885352302
665,SeLoger,650.0,11.0,59.09,Appartement,"1 pièce - 11 m², RDC, dès le 30/01/2026",69008,Lyon,https://www.seloger.com/annonces/locations/appartement/lyon-8eme-69/laennec-mermoz/257907631.htm?serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR28808%26page%3D9#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,45.73035704033224,4.872751994130595
